Timestamp,Used Memory (MB),CPU Load 1 min,CPU Load 5 min,CPU Load 15 min,Disk Usage (%),TX (MB),RX (MB),Open Ports,Label,Attack Technique
2024-08-24 22:05:40,153.0,4.75,4.77,3.57,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:05:50,153.0,4.79,4.78,3.59,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:01,153.0,4.74,4.77,3.6,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:11,153.0,5.09,4.84,3.64,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:22,154.0,4.92,4.81,3.64,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:32,154.0,4.85,4.8,3.65,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:43,154.0,4.96,4.83,3.67,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:06:53,153.0,5.17,4.88,3.71,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:04,154.0,4.99,4.85,3.71,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:14,153.0,4.99,4.86,3.73,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:25,153.0,4.91,4.85,3.74,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:35,154.0,4.93,4.85,3.75,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:46,153.0,4.86,4.84,3.76,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:07:56,153.0,4.88,4.85,3.77,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:07,154.0,4.83,4.83,3.78,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:17,154.0,4.7,4.81,3.78,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:28,154.0,4.74,4.81,3.8,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:38,154.0,5.02,4.87,3.83,31.0,0.0,0.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:49,154.0,5.01,4.88,3.84,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:08:59,154.0,4.93,4.86,3.85,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:09:10,154.0,4.86,4.85,3.86,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:09:20,154.0,4.88,4.86,3.87,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:09:31,154.0,4.91,4.86,3.88,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:09:41,154.0,4.92,4.87,3.9,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:09:52,154.0,4.86,4.85,3.9,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:02,154.0,4.88,4.86,3.92,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:13,154.0,5.06,4.9,3.94,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:23,154.0,4.98,4.88,3.95,31.0,0.0,1.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:34,155.0,5.04,4.91,3.97,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:44,154.0,5.03,4.91,3.98,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:10:55,154.0,5.26,4.96,4.01,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:05,155.0,5.14,4.95,4.01,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:16,155.0,5.27,4.98,4.03,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:26,156.0,5.23,4.98,4.04,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:37,157.0,5.43,5.03,4.07,31.0,0.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:48,157.0,5.44,5.05,4.09,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:11:59,158.0,5.85,5.16,4.14,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:12:10,158.0,5.94,5.2,4.17,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:12:21,165.0,5.95,5.23,4.19,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:12:32,160.0,5.73,5.21,4.19,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:12:43,159.0,6.07,5.3,4.23,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:12:54,160.0,6.74,5.48,4.31,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:05,160.0,6.54,5.48,4.32,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:16,160.0,6.46,5.5,4.34,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:27,160.0,6.31,5.5,4.35,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:37,160.0,6.19,5.5,4.37,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:48,160.0,5.93,5.47,4.37,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:13:58,159.0,5.7,5.43,4.37,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:14:09,159.0,5.76,5.46,4.39,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:14:20,159.0,6.43,5.61,4.46,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:14:31,159.0,6.59,5.68,4.49,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:14:42,160.0,6.67,5.72,4.52,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:14:53,160.0,6.41,5.7,4.52,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:04,160.0,6.35,5.71,4.54,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:15,160.0,6.34,5.74,4.57,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:26,160.0,6.46,5.78,4.59,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:37,160.0,6.31,5.77,4.6,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:47,160.0,6.65,5.86,4.65,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:15:58,160.0,6.55,5.87,4.66,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:16:09,161.0,6.57,5.9,4.69,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:16:21,161.0,6.41,5.89,4.7,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:16:31,161.0,6.19,5.86,4.71,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:16:42,161.0,6.31,5.9,4.73,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:16:53,160.0,6.27,5.9,4.75,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:04,161.0,6.28,5.92,4.77,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:15,160.0,6.16,5.91,4.78,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:26,161.0,6.22,5.93,4.8,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:37,161.0,6.18,5.93,4.81,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:48,160.0,6.24,5.95,4.83,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:17:58,160.0,6.12,5.94,4.84,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:18:09,160.0,6.11,5.94,4.86,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:18:20,161.0,6.09,5.94,4.87,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:18:31,160.0,6.0,5.93,4.88,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:18:42,161.0,5.92,5.91,4.89,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:18:53,161.0,5.86,5.9,4.89,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:04,158.0,5.73,5.87,4.89,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:14,158.0,5.61,5.84,4.9,31.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:24,157.0,5.51,5.81,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:35,158.0,5.32,5.76,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:45,158.0,5.19,5.71,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:19:56,158.0,5.01,5.66,4.88,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:06,158.0,4.85,5.6,4.87,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:17,158.0,4.87,5.58,4.87,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:27,158.0,4.97,5.58,4.88,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:38,158.0,4.97,5.56,4.88,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:48,158.0,4.98,5.54,4.88,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:20:59,158.0,5.14,5.56,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:21:09,158.0,5.2,5.56,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:21:20,158.0,5.28,5.56,4.92,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:21:31,158.0,5.16,5.52,4.91,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:21:41,158.0,4.98,5.47,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:21:51,158.0,4.83,5.42,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:22:02,161.0,4.92,5.43,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:22:13,158.0,4.86,5.4,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:22:24,153.0,4.88,5.38,4.9,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:22:34,153.0,4.83,5.35,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
2024-08-24 22:22:45,154.0,4.77,5.32,4.89,32.0,1.0,2.0,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",1,2
