Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_EXEC_DURATION,Arp.Plc.Eclr/code.IP_ACTIVE_DT,Arp.Plc.Eclr/code.USER_PART_DT.MEM_FREE,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USAGE,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USED,Arp.Plc.Eclr/code.cpu_1,Arp.Plc.Eclr/code.cpu_2,Arp.Plc.Eclr/code.temp,Total_Exec_Duration,Total_Activation_delay,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_EXEC_DURATION,Label,Attack Technique,Timestamp
58.16,133.42,0.0,347299840.0,27.0,49.1,126771200.0,33.42,18.0,56.98,498.92,107.26,365.5,0,0,2024-08-29 17:21:22
75.8,163.12,0.0,347299840.0,27.0,53.28,126771200.0,24.2,48.36,56.04,561.9,129.08,398.78,0,0,2024-08-29 17:21:27
61.38,134.96,0.0,347299840.0,27.0,49.56,126771200.0,29.62,36.74,56.94,511.98,110.94,377.02,0,0,2024-08-29 17:21:32
56.7,123.98,0.0,347299840.0,27.0,48.8,126771200.0,37.18,14.3,57.0,491.72,105.5,367.74,0,0,2024-08-29 17:21:37
70.3,146.5,0.0,347296235.52,27.0,53.24,126774804.48,42.8,22.8,57.0,543.5,123.54,397.0,0,0,2024-08-29 17:21:42
61.0,133.8,0.0,347295744.0,27.0,50.1,126775296.0,22.88,26.16,57.0,492.7,111.1,358.9,0,0,2024-08-29 17:21:47
66.22,154.22,0.0,347295744.0,27.0,54.48,126775296.0,28.52,34.68,57.0,512.16,120.7,357.94,0,0,2024-08-29 17:21:52
57.64,140.18,0.0,347295744.0,27.0,53.26,126775296.0,25.0,32.94,57.0,492.96,110.9,352.78,0,0,2024-08-29 17:21:57
87.88,206.4,0.0,347165818.88,27.0,67.36,126905221.12,54.54,27.58,57.0,606.16,155.24,399.76,0,0,2024-08-29 17:22:02
54.58,138.98,0.0,347156480.0,27.0,63.78,126914560.0,84.52,35.32,57.0,579.68,118.36,440.7,0,0,2024-08-29 17:22:07
55.0,139.82,0.0,347154022.4,27.0,62.98,126917017.6,50.28,19.84,57.0,584.06,117.98,444.24,0,0,2024-08-29 17:22:12
53.5,135.76,0.0,347152384.0,27.0,61.12,126918656.0,51.24,11.94,57.0,559.44,114.62,423.68,0,0,2024-08-29 17:22:17
54.98,139.2,0.0,347152384.0,27.0,61.16,126918656.0,40.86,12.68,57.0,572.16,116.14,432.96,0,0,2024-08-29 17:22:22
47.4,123.62,0.0,347152384.0,27.0,59.98,126918656.0,31.46,7.4,57.0,556.74,107.38,433.12,0,0,2024-08-29 17:22:27
53.8,135.86,0.0,347150827.52,27.0,61.96,126920212.48,32.1,12.14,57.0,581.86,115.76,446.0,0,0,2024-08-29 17:22:32
43.68,115.22,0.0,347148288.0,27.0,58.08,126922752.0,28.34,5.56,57.0,534.54,101.76,419.32,0,0,2024-08-29 17:22:37
54.44,133.4,0.0,347148288.0,27.0,64.42,126922752.0,31.4,10.92,57.0,587.66,118.86,454.26,0,0,2024-08-29 17:22:42
48.58,124.1,0.0,347148288.0,27.0,58.28,126922752.0,23.26,11.92,57.0,552.5,106.86,428.4,0,0,2024-08-29 17:22:47
58.46,141.98,0.0,347148288.0,27.0,62.26,126922752.0,28.36,11.4,57.0,568.88,120.72,426.9,0,0,2024-08-29 17:22:52
46.12,121.1,0.0,347148288.0,27.0,57.18,126922752.0,26.26,15.98,57.0,538.22,103.3,417.12,0,0,2024-08-29 17:22:57
78.04,177.6,0.0,347148288.0,27.0,69.24,126922752.0,35.72,15.56,57.0,642.42,147.28,464.82,0,0,2024-08-29 17:23:02
66.66,158.7,0.0,347144601.6,27.0,56.0,126926438.4,41.82,37.34,57.0,582.6,122.66,423.9,0,0,2024-08-29 17:23:07
67.8,155.22,0.0,347144192.0,27.0,50.72,126926848.0,17.2,18.4,57.0,558.94,118.52,403.72,0,0,2024-08-29 17:23:12
70.7,148.34,0.0,347144192.0,27.0,51.04,126926848.0,30.4,14.52,57.0,525.0,121.74,376.66,0,0,2024-08-29 17:23:17
57.7,135.12,0.0,348012544.0,26.5,52.0,126058496.0,30.62,19.9,57.0,470.72,109.7,335.6,0,0,2024-08-29 17:23:23
61.72,138.88,0.0,348880896.0,26.0,51.3,125190144.0,24.82,22.04,57.0,506.32,113.02,367.44,0,0,2024-08-29 17:23:27
57.82,127.74,0.0,348880896.0,26.0,48.88,125190144.0,24.28,10.08,57.0,498.54,106.7,370.8,0,0,2024-08-29 17:23:32
61.04,143.34,0.0,348878356.48,26.0,53.36,125192683.52,33.76,11.8,57.0,509.92,114.4,366.58,0,0,2024-08-29 17:23:37
53.9,127.6,0.0,348810444.8,26.0,51.7,125260595.2,28.9,5.2,57.0,469.76,105.6,342.16,0,0,2024-08-29 17:23:42
59.1,140.92,0.0,348803072.0,26.0,52.76,125267968.0,29.44,15.32,57.0,483.32,111.86,342.4,0,0,2024-08-29 17:23:47
50.48,131.1,0.0,348803072.0,26.0,52.88,125267968.0,28.38,5.38,57.0,472.98,103.36,341.88,0,0,2024-08-29 17:23:52
60.88,146.14,0.0,348801433.6,26.0,53.26,125269606.4,32.34,13.8,57.0,486.74,114.14,340.6,0,0,2024-08-29 17:23:57
76.04,174.2,0.0,348798976.0,26.0,57.7,125272064.0,34.48,14.24,57.0,549.34,133.74,375.14,0,0,2024-08-29 17:24:02
64.0,155.92,0.0,348798976.0,26.0,53.62,125272064.0,49.9,31.68,57.0,515.26,117.62,359.34,0,0,2024-08-29 17:24:07
55.46,135.02,0.0,348798976.0,26.0,51.46,125272064.0,29.4,5.0,57.0,472.06,106.92,337.04,0,0,2024-08-29 17:24:12
63.2,153.22,0.0,348798976.0,26.0,53.7,125272064.0,32.14,11.48,57.0,510.36,116.9,357.14,0,0,2024-08-29 17:24:17
55.0,133.2,0.0,348798976.0,26.0,52.4,125272064.0,28.74,5.72,57.0,476.44,107.4,343.24,0,0,2024-08-29 17:24:22
60.26,145.48,0.0,348798894.08,26.0,53.4,125272145.92,32.32,8.36,57.0,487.64,113.66,342.16,0,0,2024-08-29 17:24:27
50.92,126.72,0.0,348794880.0,26.0,52.66,125276160.0,31.48,7.46,57.0,469.98,103.58,343.26,0,0,2024-08-29 17:24:33
60.1,141.06,0.0,348794880.0,26.0,53.84,125276160.0,30.2,5.88,57.0,503.46,113.94,362.4,0,0,2024-08-29 17:24:37
53.9,131.42,0.0,348794880.0,26.0,60.52,125276160.0,33.44,10.5,57.0,496.08,114.42,364.66,0,0,2024-08-29 17:24:42
54.22,132.2,0.0,348794880.0,26.0,62.94,125276160.0,29.2,5.04,57.0,498.52,117.16,366.32,0,0,2024-08-29 17:24:47
60.92,145.76,0.0,348794880.0,26.0,64.12,125276160.0,32.92,13.38,57.0,515.38,125.04,369.62,0,0,2024-08-29 17:24:52
51.08,123.96,0.0,348794880.0,26.0,60.7,125276160.0,21.68,12.92,57.0,481.2,111.78,357.24,0,0,2024-08-29 17:24:57
78.08,182.94,0.0,348752445.44,26.0,69.48,125318594.56,42.62,25.8,57.0,587.94,147.56,405.0,0,0,2024-08-29 17:25:02
48.82,128.36,0.0,348729344.0,26.0,53.36,125341696.0,39.72,19.36,57.0,484.98,102.18,356.62,0,0,2024-08-29 17:25:07
58.44,147.26,0.0,348729344.0,26.0,54.88,125341696.0,35.38,12.04,57.0,507.48,113.32,360.22,0,0,2024-08-29 17:25:12
49.52,131.16,0.0,348729344.0,26.0,52.52,125341696.0,27.94,5.0,57.0,473.16,102.04,342.0,0,0,2024-08-29 17:25:17
46.84,136.54,0.0,348660039.68,26.0,52.58,125411000.32,32.92,12.62,57.0,529.28,99.42,392.74,0,0,2024-08-29 17:25:22
43.18,118.66,0.0,348655616.0,26.0,58.94,125415424.0,29.28,5.38,57.0,544.82,102.12,426.16,0,0,2024-08-29 17:25:27
66.68,165.96,0.0,348653731.84,26.0,57.98,125417308.16,31.76,12.14,57.0,586.94,124.66,420.98,0,0,2024-08-29 17:25:32
60.0,142.52,0.0,348651520.0,26.0,52.16,125419520.0,28.7,5.0,57.0,548.76,112.16,406.24,0,0,2024-08-29 17:25:37
69.08,163.7,0.0,348651520.0,26.0,56.04,125419520.0,33.04,11.0,57.0,582.24,125.12,418.54,0,0,2024-08-29 17:25:42
67.14,163.48,0.0,348651520.0,26.0,52.18,125419520.0,22.88,10.88,57.0,573.34,119.32,409.86,0,0,2024-08-29 17:25:47
74.96,171.86,0.0,348650536.96,26.0,56.48,125420503.04,32.68,11.26,57.0,596.46,131.44,424.6,0,0,2024-08-29 17:25:52
66.26,163.72,0.0,348647424.0,26.0,53.8,125423616.0,28.68,5.02,57.0,585.54,120.06,421.82,0,0,2024-08-29 17:25:57
89.08,204.22,0.0,348647424.0,26.0,62.76,125423616.0,32.74,14.18,57.0,648.76,151.84,444.54,0,0,2024-08-29 17:26:02
70.94,156.26,0.0,348647424.0,26.0,57.48,125423616.0,48.5,33.88,57.0,552.26,128.42,396.0,0,0,2024-08-29 17:26:07
72.44,151.14,0.0,348647424.0,26.0,54.52,125423616.0,30.96,7.76,57.0,538.88,126.96,387.74,0,0,2024-08-29 17:26:12
58.04,131.26,0.0,348647424.0,26.0,47.44,125423616.0,30.24,8.16,57.0,489.88,105.48,358.62,0,0,2024-08-29 17:26:17
67.64,139.38,0.0,348647424.0,26.0,51.52,125423616.0,29.52,6.1,57.0,519.44,119.16,380.06,0,0,2024-08-29 17:26:22
56.08,125.56,0.0,348643409.92,26.0,48.6,125427630.08,34.28,11.36,57.0,481.14,104.68,355.58,0,0,2024-08-29 17:26:27
55.0,127.34,0.0,348643328.0,26.0,48.84,125427712.0,28.22,5.2,57.0,486.22,103.84,358.88,0,0,2024-08-29 17:26:32
69.26,150.84,0.0,348643328.0,26.0,50.7,125427712.0,32.96,11.8,57.0,526.8,119.96,375.96,0,0,2024-08-29 17:26:37
55.08,129.78,0.0,348598763.52,26.0,49.5,125472276.48,29.56,7.4,57.0,498.78,104.58,369.0,0,0,2024-08-29 17:26:42
66.28,149.16,0.0,348577792.0,26.0,51.16,125493248.0,33.0,11.8,57.0,544.64,117.44,395.48,0,0,2024-08-29 17:26:47
56.9,128.24,0.0,348577792.0,26.0,48.9,125493248.0,28.92,5.42,57.0,494.3,105.8,366.06,0,0,2024-08-29 17:26:52
67.16,141.78,0.0,348574924.8,26.0,50.9,125496115.2,32.9,12.0,57.0,529.0,118.06,387.22,0,0,2024-08-29 17:26:57
77.42,173.68,0.0,348497428.48,26.0,62.14,125573611.52,32.68,11.08,57.0,550.84,139.56,377.16,0,0,2024-08-29 17:27:02
63.78,151.6,0.0,348495872.0,26.0,65.86,125575168.0,50.88,35.96,57.0,528.36,129.64,376.76,0,0,2024-08-29 17:27:07
56.04,134.72,0.0,348495872.0,26.0,60.24,125575168.0,29.9,5.0,57.0,490.34,116.28,355.62,0,0,2024-08-29 17:27:12
56.68,141.84,0.0,348495872.0,26.0,62.06,125575168.0,33.12,11.2,57.0,520.02,118.74,378.18,0,0,2024-08-29 17:27:17
52.48,131.66,0.0,348495872.0,26.0,59.26,125575168.0,28.8,4.78,57.0,495.76,111.74,364.1,0,0,2024-08-29 17:27:22
60.8,150.34,0.0,348494151.68,26.0,60.66,125576888.32,32.96,11.98,57.0,522.5,121.46,372.16,0,0,2024-08-29 17:27:27
52.86,132.9,0.0,348491776.0,26.0,57.96,125579264.0,28.46,4.9,57.0,500.64,110.82,367.74,0,0,2024-08-29 17:27:32
58.24,143.3,0.0,348491776.0,26.0,59.12,125579264.0,31.12,13.96,57.0,499.34,117.36,356.04,0,0,2024-08-29 17:27:37
51.96,131.44,0.0,348491776.0,26.0,58.6,125579264.0,18.0,17.28,57.0,493.14,110.56,361.7,0,0,2024-08-29 17:27:42
57.28,142.4,0.0,348491366.4,26.0,59.58,125579673.6,29.48,14.42,57.0,501.38,116.86,358.98,0,0,2024-08-29 17:27:47
51.36,128.36,0.0,348487680.0,26.0,58.32,125583360.0,17.98,16.8,57.0,496.56,109.68,368.2,0,0,2024-08-29 17:27:52
60.92,147.32,0.0,348487680.0,26.0,60.8,125583360.0,19.82,18.3,57.0,514.64,121.72,367.32,0,0,2024-08-29 17:27:57
68.88,173.84,0.0,348487680.0,26.0,63.18,125583360.0,36.44,27.88,57.0,580.78,132.06,406.94,0,0,2024-08-29 17:28:02
49.66,129.84,0.0,348487680.0,26.0,54.16,125583360.0,40.64,21.34,57.0,540.86,103.82,411.02,0,0,2024-08-29 17:28:07
45.34,122.28,0.0,348487680.0,26.0,53.18,125583360.0,33.78,11.12,57.0,546.5,98.52,424.22,0,0,2024-08-29 17:28:12
42.92,115.14,0.0,348487680.0,26.0,52.02,125583360.0,27.0,5.0,57.0,528.98,94.94,413.84,0,0,2024-08-29 17:28:17
69.38,157.36,0.0,348443607.04,26.62,58.62,125627432.96,34.16,14.68,57.0,575.86,128.0,418.5,0,0,2024-08-29 17:28:22
72.62,167.04,0.0,348418048.0,27.0,52.5,125652992.0,29.6,5.0,57.0,578.76,125.12,411.72,0,0,2024-08-29 17:28:27
71.52,164.66,0.0,348418048.0,27.0,54.56,125652992.0,29.94,14.02,57.0,574.22,126.08,409.56,0,0,2024-08-29 17:28:32
65.06,149.9,0.0,348418048.0,27.0,53.32,125652992.0,27.96,5.56,57.0,560.44,118.38,410.54,0,0,2024-08-29 17:28:37
64.52,143.0,0.0,348350218.24,27.0,58.98,125720821.76,31.7,14.86,57.0,551.6,123.5,408.6,0,0,2024-08-29 17:28:42
50.24,120.76,0.0,348344320.0,27.0,53.28,125726720.0,28.6,5.0,57.0,482.28,103.52,361.52,0,0,2024-08-29 17:28:48
62.4,147.96,0.0,348342026.24,27.0,55.58,125729013.76,33.12,13.24,57.0,514.74,117.98,366.78,0,0,2024-08-29 17:28:52
51.08,128.14,0.0,348340224.0,27.0,50.94,125730816.0,29.32,5.0,57.0,458.66,102.02,330.52,0,0,2024-08-29 17:28:57
86.92,193.52,0.0,348340224.0,27.0,71.62,125730816.0,45.12,28.36,57.0,619.74,158.54,426.22,0,0,2024-08-29 17:29:02
45.92,118.04,0.0,348340224.0,27.0,58.96,125730816.0,37.96,18.8,57.0,542.84,104.88,424.8,0,0,2024-08-29 17:29:07
52.7,141.28,0.0,348338831.36,27.0,60.66,125732208.64,34.0,12.04,57.0,571.28,113.36,430.0,0,0,2024-08-29 17:29:12
47.02,122.62,0.0,348336128.0,27.0,57.86,125734912.0,28.36,5.0,57.0,541.28,104.88,418.66,0,0,2024-08-29 17:29:17
53.86,137.44,0.0,348336128.0,27.0,61.84,125734912.0,32.6,15.56,57.0,575.7,115.7,438.26,0,0,2024-08-29 17:29:22
43.18,114.16,0.0,348336128.0,27.0,56.6,125734912.0,25.44,8.72,57.0,520.9,99.78,406.74,0,0,2024-08-29 17:29:27
52.28,133.82,0.0,348336128.0,27.0,60.34,125734912.0,30.62,10.94,57.0,556.58,112.62,422.76,0,0,2024-08-29 17:29:32
45.24,119.08,0.0,348336128.0,27.0,58.52,125734912.0,29.8,6.4,57.0,542.8,103.76,423.72,0,0,2024-08-29 17:29:37
52.5,137.18,0.0,348335964.16,27.0,59.22,125735075.84,30.76,6.44,57.0,565.62,111.72,428.44,0,0,2024-08-29 17:29:42
44.7,118.0,0.0,348332032.0,27.0,57.94,125739008.0,31.0,9.94,57.0,545.22,102.64,427.22,0,0,2024-08-29 17:29:47
52.44,136.38,0.0,348332032.0,27.0,60.0,125739008.0,27.74,5.0,57.0,556.88,112.44,420.5,0,0,2024-08-29 17:29:52
45.34,117.12,0.0,348332032.0,27.0,58.82,125739008.0,33.68,10.6,57.0,550.86,104.16,433.74,0,0,2024-08-29 17:29:57
76.0,192.78,0.0,348288778.24,27.0,64.0,125782261.76,43.74,25.02,57.0,638.46,140.0,445.68,0,0,2024-08-29 17:30:02
49.46,138.26,0.0,348266496.0,27.0,51.56,125804544.0,44.66,25.8,57.0,561.24,101.02,422.98,0,0,2024-08-29 17:30:07
41.54,122.84,0.0,348266496.0,27.0,48.36,125804544.0,28.8,5.0,57.0,535.16,89.9,412.32,0,0,2024-08-29 17:30:12
46.32,130.1,0.0,348263383.04,27.0,50.86,125807656.96,32.58,11.2,57.0,550.54,97.18,420.44,0,0,2024-08-29 17:30:17
59.54,156.28,0.0,348191621.12,27.0,58.92,125879418.88,29.12,5.22,57.0,566.14,118.46,409.86,0,0,2024-08-29 17:30:22
56.78,155.36,0.0,348188672.0,27.0,62.18,125882368.0,33.0,11.92,57.0,574.82,118.96,419.46,0,0,2024-08-29 17:30:28
57.44,151.26,0.0,348188672.0,27.0,59.54,125882368.0,27.4,5.0,57.0,568.98,116.98,417.72,0,0,2024-08-29 17:30:32
62.08,154.4,0.0,348188672.0,27.0,55.56,125882368.0,32.5,13.2,57.0,549.42,117.64,395.02,0,0,2024-08-29 17:30:37
55.56,121.76,0.0,348188672.0,27.0,48.08,125882368.0,18.0,18.02,57.0,479.06,103.64,357.3,0,0,2024-08-29 17:30:42
68.36,146.64,0.0,348186624.0,27.0,49.28,125884416.0,24.0,21.88,57.0,516.52,117.64,369.88,0,0,2024-08-29 17:30:47
53.94,119.78,0.0,348184576.0,27.0,47.88,125886464.0,21.7,12.7,57.0,488.94,101.82,369.16,0,0,2024-08-29 17:30:52
65.9,144.6,0.0,348184576.0,27.0,51.58,125886464.0,32.18,14.12,57.0,508.6,117.48,364.0,0,0,2024-08-29 17:30:57
79.76,173.44,0.0,348184576.0,27.0,54.36,125886464.0,32.56,10.5,57.0,562.32,134.12,388.88,0,0,2024-08-29 17:31:03
69.82,171.82,0.0,348183429.12,27.0,56.32,125887610.88,48.44,36.4,57.0,542.82,126.14,371.0,0,0,2024-08-29 17:31:07
54.8,138.06,0.0,348180480.0,27.0,51.18,125890560.0,18.0,16.18,57.0,479.48,105.98,341.42,0,0,2024-08-29 17:31:12
60.78,155.5,0.0,348180480.0,27.0,53.74,125890560.0,22.2,20.84,57.0,513.02,114.52,357.52,0,0,2024-08-29 17:31:17
52.78,131.92,0.0,348180480.0,27.0,50.46,125890560.0,21.6,15.82,57.0,470.62,103.24,338.7,0,0,2024-08-29 17:31:22
64.32,152.76,0.0,348180480.0,27.0,52.34,125890560.0,19.96,18.44,57.0,497.68,116.66,344.92,0,0,2024-08-29 17:31:27
53.0,132.18,0.0,348180480.0,27.0,50.3,125890560.0,21.84,20.24,57.0,457.8,103.3,325.62,0,0,2024-08-29 17:31:32
57.8,145.36,0.0,348180480.0,27.0,52.94,125890560.0,18.0,16.28,57.0,491.5,110.74,346.14,0,0,2024-08-29 17:31:37
54.32,139.0,0.0,348137062.4,27.0,54.1,125933977.6,24.82,24.46,57.0,487.24,108.42,348.24,0,0,2024-08-29 17:31:42
52.02,131.1,0.0,348110848.0,27.0,50.04,125960192.0,18.0,15.74,57.0,467.06,102.06,335.96,0,0,2024-08-29 17:31:47
59.52,147.52,0.0,348110848.0,27.0,61.22,125960192.0,24.7,20.06,57.0,514.22,120.74,366.7,0,0,2024-08-29 17:31:52
52.6,136.4,0.0,348110848.0,27.0,57.4,125960192.0,29.72,5.02,57.0,489.74,110.0,353.34,0,0,2024-08-29 17:31:57
79.56,191.06,0.0,348038594.56,27.0,69.44,126032445.44,38.78,19.08,57.0,645.14,149.0,454.08,0,0,2024-08-29 17:32:03
64.7,142.98,0.0,348037120.0,27.0,54.28,126033920.0,36.54,29.46,57.0,534.98,118.98,392.0,0,0,2024-08-29 17:32:07
65.84,142.68,0.0,348034580.48,27.0,51.2,126036459.52,26.26,20.7,57.0,505.0,117.04,362.32,0,0,2024-08-29 17:32:12
56.82,127.82,0.0,348033024.0,27.0,48.3,126038016.0,24.36,9.36,57.0,488.96,105.12,361.14,0,0,2024-08-29 17:32:17
63.52,143.5,0.0,348033024.0,27.0,52.88,126038016.0,32.74,13.22,57.0,511.2,116.4,367.7,0,0,2024-08-29 17:32:22
53.08,130.2,0.0,348033024.0,27.0,52.14,126038016.0,28.88,5.22,57.0,475.22,105.22,345.02,0,0,2024-08-29 17:32:27
65.7,153.9,0.0,348031303.68,27.0,53.98,126039736.32,34.36,11.82,57.0,505.92,119.68,352.02,0,0,2024-08-29 17:32:32
52.1,128.9,0.0,348028928.0,27.0,50.8,126042112.0,29.2,5.2,57.0,454.18,102.9,325.28,0,0,2024-08-29 17:32:37
61.22,146.42,0.0,348028928.0,27.0,54.12,126042112.0,33.96,12.0,57.0,499.38,115.34,352.96,0,0,2024-08-29 17:32:42
53.16,132.84,0.0,348028928.0,27.0,50.82,126042112.0,28.24,5.0,57.0,470.62,103.98,337.78,0,0,2024-08-29 17:32:47
61.44,151.24,0.0,348028928.0,27.0,54.5,126042112.0,33.14,11.62,57.0,504.3,115.94,353.06,0,0,2024-08-29 17:32:52
52.34,128.98,0.0,348028928.0,27.0,50.88,126042112.0,30.4,5.96,57.0,477.26,103.22,348.28,0,0,2024-08-29 17:32:57
81.46,191.26,0.0,348028928.0,27.0,60.58,126042112.0,38.8,18.36,57.0,574.82,142.04,383.56,0,0,2024-08-29 17:33:02
59.58,146.06,0.0,348025159.68,27.0,62.66,126045880.32,47.98,28.92,57.0,516.34,122.24,370.28,0,0,2024-08-29 17:33:07
53.42,134.2,0.0,348024832.0,27.0,59.54,126046208.0,29.62,4.96,57.0,497.44,112.96,363.24,0,0,2024-08-29 17:33:12
59.86,146.78,0.0,348024832.0,27.0,59.88,126046208.0,32.88,11.32,57.0,511.86,119.74,365.08,0,0,2024-08-29 17:33:17
53.98,135.9,0.0,347984199.68,27.0,59.38,126086840.32,29.94,6.8,57.0,496.84,113.36,360.94,0,0,2024-08-29 17:33:22
59.96,143.58,0.0,347959296.0,27.0,59.76,126111744.0,32.52,11.2,57.0,511.18,119.72,367.6,0,0,2024-08-29 17:33:27
53.74,138.34,0.0,347959296.0,27.0,57.5,126111744.0,28.04,4.78,57.0,494.8,111.24,356.46,0,0,2024-08-29 17:33:32
57.24,142.62,0.0,347956674.56,27.0,61.68,126114365.44,33.6,10.4,57.0,560.28,118.92,417.66,0,0,2024-08-29 17:33:37
72.7,163.4,0.0,347885895.68,27.0,52.36,126185144.32,29.38,5.64,57.0,559.18,125.06,395.78,0,0,2024-08-29 17:33:42
65.86,145.26,0.0,347881472.0,27.0,52.18,126189568.0,31.32,11.4,57.0,538.6,118.04,393.34,0,0,2024-08-29 17:33:47
61.76,133.86,0.0,347881472.0,27.0,47.52,126189568.0,28.8,5.0,57.0,494.72,109.28,360.86,0,0,2024-08-29 17:33:52
69.36,145.12,0.0,347881472.0,27.0,50.78,126189568.0,33.84,10.54,57.0,522.76,120.14,377.64,0,0,2024-08-29 17:33:57
91.86,174.96,0.0,347881472.0,27.0,57.76,126189568.0,36.76,17.3,57.0,590.36,149.62,415.4,0,0,2024-08-29 17:34:02
69.58,150.24,0.0,347879997.44,27.0,52.96,126191042.56,40.12,37.98,57.0,528.58,122.54,378.34,0,0,2024-08-29 17:34:07
51.38,122.6,0.0,347877376.0,27.0,54.4,126193664.0,18.0,17.32,57.0,485.0,105.78,362.4,0,0,2024-08-29 17:34:12
56.82,141.54,0.0,347877376.0,27.0,55.42,126193664.0,23.9,20.0,57.0,515.96,112.24,374.42,0,0,2024-08-29 17:34:17
55.88,132.22,0.0,347877376.0,27.0,52.44,126193664.0,35.66,6.6,57.0,472.52,108.32,340.3,0,0,2024-08-29 17:34:22
59.04,144.96,0.0,347876720.64,27.0,53.24,126194319.36,31.36,10.42,57.0,498.14,112.28,353.18,0,0,2024-08-29 17:34:27
54.58,132.7,0.0,347873280.0,27.0,52.3,126197760.0,30.44,7.04,57.0,473.84,106.88,341.14,0,0,2024-08-29 17:34:32
59.8,149.24,0.0,347873280.0,27.0,53.1,126197760.0,31.56,8.7,57.0,496.36,112.9,347.12,0,0,2024-08-29 17:34:37
53.02,131.78,0.0,347873280.0,27.0,51.9,126197760.0,30.98,8.52,57.0,470.8,104.92,339.02,0,0,2024-08-29 17:34:42
57.8,143.54,0.0,347873280.0,27.0,52.84,126197760.0,29.06,5.72,57.0,475.26,110.64,331.72,0,0,2024-08-29 17:34:47
55.6,136.62,0.0,347873280.0,27.0,51.4,126197760.0,33.04,12.08,57.0,475.7,107.0,339.08,0,0,2024-08-29 17:34:52
51.04,129.54,0.0,347873280.0,27.0,51.44,126197760.0,29.0,5.18,57.0,468.52,102.48,338.98,0,0,2024-08-29 17:34:57
76.98,204.74,0.0,347825520.64,27.0,62.3,126245519.36,40.86,31.0,57.0,601.96,139.28,397.22,0,0,2024-08-29 17:35:02
47.8,132.72,0.0,347803648.0,27.0,51.74,126267392.0,35.76,22.6,57.0,480.76,99.54,348.04,0,0,2024-08-29 17:35:07
51.98,146.5,0.0,347803648.0,27.0,52.74,126267392.0,27.34,18.08,57.0,489.98,104.72,343.48,0,0,2024-08-29 17:35:12
46.32,130.64,0.0,347803648.0,27.0,50.88,126267392.0,26.72,8.12,57.0,459.92,97.2,329.28,0,0,2024-08-29 17:35:18
62.34,147.34,0.0,347728936.96,27.0,53.1,126342103.04,28.24,17.9,57.0,494.24,115.44,346.9,0,0,2024-08-29 17:35:22
59.48,139.44,0.0,347725824.0,27.0,51.0,126345216.0,28.54,5.18,57.0,484.66,110.48,345.22,0,0,2024-08-29 17:35:27
62.54,148.12,0.0,347723776.0,27.0,59.26,126347264.0,33.4,11.4,57.0,503.82,121.8,355.7,0,0,2024-08-29 17:35:32
57.14,137.94,0.0,347721728.0,27.0,58.86,126349312.0,29.16,5.0,57.0,493.68,116.0,355.74,0,0,2024-08-29 17:35:37
59.42,145.5,0.0,347721728.0,27.0,63.04,126349312.0,32.8,11.0,57.0,512.68,122.46,367.18,0,0,2024-08-29 17:35:42
56.58,135.64,0.0,347721728.0,27.0,59.52,126349312.0,28.68,5.0,57.0,489.62,116.1,353.98,0,0,2024-08-29 17:35:47
63.22,151.54,0.0,347720581.12,27.0,64.76,126350458.88,34.2,11.2,57.0,523.4,127.98,371.86,0,0,2024-08-29 17:35:52
54.26,135.8,0.0,347717632.0,27.0,61.36,126353408.0,27.44,5.0,57.0,492.4,115.62,356.6,0,0,2024-08-29 17:35:57
82.7,199.16,0.0,347717632.0,27.0,69.54,126353408.0,34.56,13.0,57.0,618.98,152.24,419.82,0,0,2024-08-29 17:36:02
68.44,165.16,0.0,347717632.0,27.0,56.12,126353408.0,48.2,30.0,57.0,580.82,124.56,415.66,0,0,2024-08-29 17:36:07
69.76,161.54,0.0,347717632.0,27.0,53.54,126353408.0,30.46,11.72,57.0,572.46,123.3,410.92,0,0,2024-08-29 17:36:12
64.36,152.78,0.0,347717632.0,27.0,52.12,126353408.0,29.54,7.0,57.0,562.0,116.48,409.22,0,0,2024-08-29 17:36:17
70.7,163.08,0.0,347717550.08,27.0,54.58,126353489.92,29.48,6.9,57.0,572.54,125.28,409.46,0,0,2024-08-29 17:36:22
65.32,152.42,0.0,347713536.0,27.0,51.4,126357504.0,31.64,10.42,57.0,562.4,116.72,409.98,0,0,2024-08-29 17:36:27
68.36,157.66,0.0,347713536.0,27.0,53.32,126357504.0,28.78,5.36,57.0,580.74,121.68,423.08,0,0,2024-08-29 17:36:32
60.94,144.14,0.0,347713536.0,27.0,52.34,126357504.0,33.9,12.2,57.0,555.58,113.28,411.44,0,0,2024-08-29 17:36:37
57.58,136.96,0.0,347676672.0,27.0,55.4,126394368.0,24.44,11.18,57.0,546.72,112.98,409.76,0,0,2024-08-29 17:36:42
