Timestamp,Used Memory (MB) Diff,CPU Load 1 min Diff,CPU Load 5 min Diff,CPU Load 15 min Diff,Disk Usage (%) Diff,TX (MB) Diff,RX (MB) Diff,CPU Load 1 min Actual,CPU Load 5 min Actual,CPU Load 15 min Actual,Open Ports,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_EXEC_DURATION,Arp.Plc.Eclr/code.IP_ACTIVE_DT,Arp.Plc.Eclr/code.USER_PART_DT.MEM_FREE,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USAGE,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USED,Arp.Plc.Eclr/code.cpu_1,Arp.Plc.Eclr/code.cpu_2,Arp.Plc.Eclr/code.temp,Total_Exec_Duration,Total_Activation_delay,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_EXEC_DURATION,Label,Attack Technique
1087.0,1.0,-0.0300000000000002,0.0,0.0099999999999997,0.0,0.0,0.0,5.22,5.02,4.7,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",75.8,163.12,0.0,347299840.0,27.0,53.28,126771200.0,24.2,48.36,56.04,561.9,129.08,398.78,0,0
1097.0,1.0,-0.1099999999999994,-0.0199999999999995,0.0,0.0,0.0,0.0,5.11,5.0,4.7,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.7,123.98,0.0,347299840.0,27.0,48.8,126771200.0,37.18,14.3,57.0,491.72,105.5,367.74,0,0
1108.0,0.0,-0.1000000000000005,-0.0199999999999995,-0.0099999999999997,0.0,0.0,0.0,5.01,4.98,4.69,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.0,133.8,0.0,347295744.0,27.0,50.1,126775296.0,22.88,26.16,57.0,492.7,111.1,358.9,0,0
1119.0,0.0,0.0099999999999997,0.0,0.0099999999999997,0.0,1.0,0.0,5.02,4.98,4.7,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.64,140.18,0.0,347295744.0,27.0,53.26,126775296.0,25.0,32.94,57.0,492.96,110.9,352.78,0,0
1129.0,0.0,0.3600000000000003,0.0899999999999998,0.0300000000000002,0.0,0.0,0.0,5.38,5.07,4.73,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.58,138.98,0.0,347156480.0,27.0,63.78,126914560.0,84.52,35.32,57.0,579.68,118.36,440.7,0,0
1140.0,-1.0,0.1699999999999999,0.04,0.0199999999999995,0.0,0.0,0.0,5.55,5.11,4.75,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.98,139.2,0.0,347152384.0,27.0,61.16,126918656.0,40.86,12.68,57.0,572.16,116.14,432.96,0,0
1150.0,0.0,-0.1600000000000001,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,5.39,5.09,4.74,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.8,135.86,0.0,347150827.52,27.0,61.96,126920212.48,32.1,12.14,57.0,581.86,115.76,446.0,0,0
1161.0,0.0,-0.1399999999999996,-0.0199999999999995,0.0,0.0,0.0,0.0,5.25,5.07,4.74,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.44,133.4,0.0,347148288.0,27.0,64.42,126922752.0,31.4,10.92,57.0,587.66,118.86,454.26,0,0
1171.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,5.21,5.07,4.74,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",58.46,141.98,0.0,347148288.0,27.0,62.26,126922752.0,28.36,11.4,57.0,568.88,120.72,426.9,0,0
1182.0,2.0,0.4800000000000004,0.1099999999999994,0.0499999999999998,0.0,0.0,0.0,5.69,5.18,4.79,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",78.04,177.6,0.0,347148288.0,27.0,69.24,126922752.0,35.72,15.56,57.0,642.42,147.28,464.82,0,0
1193.0,-2.0,-0.2600000000000007,-0.04,-0.0099999999999997,0.0,0.0,0.0,5.43,5.14,4.78,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",67.8,155.22,0.0,347144192.0,27.0,50.72,126926848.0,17.2,18.4,57.0,558.94,118.52,403.72,0,0
1203.0,4.0,-0.2199999999999997,-0.04,-0.0100000000000006,0.0,0.0,0.0,5.21,5.1,4.77,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.7,135.12,0.0,348012544.0,26.5,52.0,126058496.0,30.62,19.9,57.0,470.72,109.7,335.6,0,0
1214.0,-1.0,0.04,0.0200000000000004,0.0100000000000006,0.0,0.0,0.0,5.25,5.12,4.78,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.82,127.74,0.0,348880896.0,26.0,48.88,125190144.0,24.28,10.08,57.0,498.54,106.7,370.8,0,0
1224.0,0.0,-0.04,-0.0099999999999997,0.0,0.0,0.0,0.0,5.21,5.11,4.78,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.9,127.6,0.0,348810444.8,26.0,51.7,125260595.2,28.9,5.2,57.0,469.76,105.6,342.16,0,0
1235.0,0.0,-0.1100000000000003,-0.0200000000000004,0.0,0.0,0.0,0.0,5.1,5.09,4.78,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.88,146.14,0.0,348801433.6,26.0,53.26,125269606.4,32.34,13.8,57.0,486.74,114.14,340.6,0,0
1245.0,1.0,0.3000000000000007,0.0700000000000002,0.0199999999999995,0.0,0.0,0.0,5.4,5.16,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",64.0,155.92,0.0,348798976.0,26.0,53.62,125272064.0,49.9,31.68,57.0,515.26,117.62,359.34,0,0
1256.0,-1.0,-0.0500000000000007,-0.0099999999999997,0.0,0.0,0.0,0.0,5.35,5.15,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",63.2,153.22,0.0,348798976.0,26.0,53.7,125272064.0,32.14,11.48,57.0,510.36,116.9,357.14,0,0
1266.0,0.0,-0.1399999999999996,-0.0200000000000004,0.0,0.0,0.0,0.0,5.21,5.13,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.26,145.48,0.0,348798894.08,26.0,53.4,125272145.92,32.32,8.36,57.0,487.64,113.66,342.16,0,0
1277.0,1.0,-0.0599999999999996,-0.0099999999999997,0.0,0.0,0.0,0.0,5.15,5.12,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.1,141.06,0.0,348794880.0,26.0,53.84,125276160.0,30.2,5.88,57.0,503.46,113.94,362.4,0,0
1287.0,-1.0,0.0499999999999998,0.0099999999999997,0.0099999999999997,0.0,0.0,0.0,5.2,5.13,4.81,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",54.22,132.2,0.0,348794880.0,26.0,62.94,125276160.0,29.2,5.04,57.0,498.52,117.16,366.32,0,0
1298.0,0.0,-0.1900000000000004,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,5.01,5.1,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",51.08,123.96,0.0,348794880.0,26.0,60.7,125276160.0,21.68,12.92,57.0,481.2,111.78,357.24,0,0
1308.0,1.0,0.0700000000000002,0.0100000000000006,0.0099999999999997,0.0,0.0,0.0,5.08,5.11,4.81,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",48.82,128.36,0.0,348729344.0,26.0,53.36,125341696.0,39.72,19.36,57.0,484.98,102.18,356.62,0,0
1319.0,-1.0,-0.0099999999999997,-0.0100000000000006,0.0,0.0,0.0,0.0,5.07,5.1,4.81,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.52,131.16,0.0,348729344.0,26.0,52.52,125341696.0,27.94,5.0,57.0,473.16,102.04,342.0,0,0
1329.0,0.0,-0.1600000000000001,-0.0299999999999993,0.0,0.0,0.0,0.0,4.91,5.07,4.81,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",43.18,118.66,0.0,348655616.0,26.0,58.94,125415424.0,29.28,5.38,57.0,544.82,102.12,426.16,0,0
1340.0,0.0,-0.0700000000000002,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,4.84,5.05,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",69.08,163.7,0.0,348651520.0,26.0,56.04,125419520.0,33.04,11.0,57.0,582.24,125.12,418.54,0,0
1350.0,1.0,0.0200000000000004,0.0,0.0,0.0,0.0,0.0,4.86,5.05,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",74.96,171.86,0.0,348650536.96,26.0,56.48,125420503.04,32.68,11.26,57.0,596.46,131.44,424.6,0,0
1361.0,0.0,-0.0600000000000005,-0.0199999999999995,0.0,0.0,0.0,0.0,4.8,5.03,4.8,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",89.08,204.22,0.0,348647424.0,26.0,62.76,125423616.0,32.74,14.18,57.0,648.76,151.84,444.54,0,0
1372.0,0.0,0.6200000000000001,0.1299999999999999,0.0499999999999998,0.0,0.0,0.0,5.42,5.16,4.85,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",72.44,151.14,0.0,348647424.0,26.0,54.52,125423616.0,30.96,7.76,57.0,538.88,126.96,387.74,0,0
1382.0,0.0,0.04,0.0199999999999995,0.0100000000000006,0.0,0.0,0.0,5.46,5.18,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",67.64,139.38,0.0,348647424.0,26.0,51.52,125423616.0,29.52,6.1,57.0,519.44,119.16,380.06,0,0
1393.0,0.0,-0.0700000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,5.39,5.17,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.0,127.34,0.0,348643328.0,26.0,48.84,125427712.0,28.22,5.2,57.0,486.22,103.84,358.88,0,0
1403.0,0.0,-0.1399999999999996,-0.0199999999999995,0.0,0.0,0.0,0.0,5.25,5.15,4.86,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",55.08,129.78,0.0,348598763.52,26.0,49.5,125472276.48,29.56,7.4,57.0,498.78,104.58,369.0,0,0
1413.0,0.0,0.2000000000000001,0.0499999999999998,0.0199999999999995,0.0,0.0,0.0,5.45,5.2,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.9,128.24,0.0,348577792.0,26.0,48.9,125493248.0,28.92,5.42,57.0,494.3,105.8,366.06,0,0
1424.0,0.0,0.0899999999999998,0.0199999999999995,0.0099999999999997,0.0,0.0,0.0,5.54,5.22,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",77.42,173.68,0.0,348497428.48,26.0,62.14,125573611.52,32.68,11.08,57.0,550.84,139.56,377.16,0,0
1434.0,0.0,-0.1500000000000003,-0.0199999999999995,0.0,0.0,0.0,0.0,5.39,5.2,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.04,134.72,0.0,348495872.0,26.0,60.24,125575168.0,29.9,5.0,57.0,490.34,116.28,355.62,0,0
1445.0,0.0,-0.1399999999999996,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,5.25,5.18,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.8,150.34,0.0,348494151.68,26.0,60.66,125576888.32,32.96,11.98,57.0,522.5,121.46,372.16,0,0
1455.0,0.0,0.04,0.0100000000000006,0.0099999999999997,0.0,0.0,0.0,5.29,5.19,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",58.24,143.3,0.0,348491776.0,26.0,59.12,125579264.0,31.12,13.96,57.0,499.34,117.36,356.04,0,0
1466.0,0.0,-0.2000000000000001,-0.04,-0.0099999999999997,0.0,0.0,0.0,5.09,5.15,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.28,142.4,0.0,348491366.4,26.0,59.58,125579673.6,29.48,14.42,57.0,501.38,116.86,358.98,0,0
1477.0,0.0,-0.0899999999999998,-0.0200000000000004,-0.0099999999999997,0.0,0.0,0.0,5.0,5.13,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.92,147.32,0.0,348487680.0,26.0,60.8,125583360.0,19.82,18.3,57.0,514.64,121.72,367.32,0,0
1487.0,0.0,0.2800000000000002,0.0499999999999998,0.0300000000000002,0.0,0.0,0.0,5.28,5.18,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",49.66,129.84,0.0,348487680.0,26.0,54.16,125583360.0,40.64,21.34,57.0,540.86,103.82,411.02,0,0
1498.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,5.24,5.18,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",42.92,115.14,0.0,348487680.0,26.0,52.02,125583360.0,27.0,5.0,57.0,528.98,94.94,413.84,0,0
1508.0,0.0,-0.1100000000000003,-0.0299999999999993,0.0,0.0,0.0,0.0,5.13,5.15,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",72.62,167.04,0.0,348418048.0,27.0,52.5,125652992.0,29.6,5.0,57.0,578.76,125.12,411.72,0,0
1519.0,0.0,-0.0199999999999995,0.0,0.0,0.0,0.0,0.0,5.11,5.15,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",65.06,149.9,0.0,348418048.0,27.0,53.32,125652992.0,27.96,5.56,57.0,560.44,118.38,410.54,0,0
1529.0,0.0,0.1299999999999999,0.0299999999999993,0.0099999999999997,0.0,0.0,0.0,5.24,5.18,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",50.24,120.76,0.0,348344320.0,27.0,53.28,125726720.0,28.6,5.0,57.0,482.28,103.52,361.52,0,0
1540.0,0.0,-0.1100000000000003,-0.0299999999999993,0.0,0.0,0.0,0.0,5.13,5.15,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",86.92,193.52,0.0,348340224.0,27.0,71.62,125730816.0,45.12,28.36,57.0,619.74,158.54,426.22,0,0
1550.0,0.0,0.0499999999999998,0.0099999999999997,0.0,0.0,0.0,0.0,5.18,5.16,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.7,141.28,0.0,348338831.36,27.0,60.66,125732208.64,34.0,12.04,57.0,571.28,113.36,430.0,0,0
1561.0,0.0,-0.0999999999999996,-0.0200000000000004,0.0,0.0,0.0,0.0,5.08,5.14,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.86,137.44,0.0,348336128.0,27.0,61.84,125734912.0,32.6,15.56,57.0,575.7,115.7,438.26,0,0
1571.0,0.0,-0.0099999999999997,0.0,0.0,0.0,0.0,0.0,5.07,5.14,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.28,133.82,0.0,348336128.0,27.0,60.34,125734912.0,30.62,10.94,57.0,556.58,112.62,422.76,0,0
1582.0,0.0,-0.1600000000000001,-0.04,-0.0099999999999997,0.0,0.0,0.0,4.91,5.1,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.5,137.18,0.0,348335964.16,27.0,59.22,125735075.84,30.76,6.44,57.0,565.62,111.72,428.44,0,0
1592.0,0.0,-0.1400000000000005,-0.04,-0.0100000000000006,0.0,0.0,0.0,4.77,5.06,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.44,136.38,0.0,348332032.0,27.0,60.0,125739008.0,27.74,5.0,57.0,556.88,112.44,420.5,0,0
1603.0,0.0,0.2000000000000001,0.0300000000000002,0.0100000000000006,0.0,0.0,0.0,4.97,5.09,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",76.0,192.78,0.0,348288778.24,27.0,64.0,125782261.76,43.74,25.02,57.0,638.46,140.0,445.68,0,0
1613.0,0.0,-0.08,-0.0199999999999995,0.0,0.0,0.0,0.0,4.89,5.07,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",41.54,122.84,0.0,348266496.0,27.0,48.36,125804544.0,28.8,5.0,57.0,535.16,89.9,412.32,0,0
1624.0,0.0,0.1000000000000005,0.0199999999999995,0.0099999999999997,0.0,0.0,0.0,4.99,5.09,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.54,156.28,0.0,348191621.12,27.0,58.92,125879418.88,29.12,5.22,57.0,566.14,118.46,409.86,0,0
1634.0,0.0,-0.0700000000000002,-0.0199999999999995,-0.0099999999999997,0.0,0.0,0.0,4.92,5.07,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.44,151.26,0.0,348188672.0,27.0,59.54,125882368.0,27.4,5.0,57.0,568.98,116.98,417.72,0,0
1645.0,0.0,-0.0700000000000002,-0.0200000000000004,0.0,0.0,0.0,0.0,4.85,5.05,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",68.36,146.64,0.0,348186624.0,27.0,49.28,125884416.0,24.0,21.88,57.0,516.52,117.64,369.88,0,0
1655.0,0.0,0.0200000000000004,0.0,0.0,0.0,0.0,0.0,4.87,5.05,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",65.9,144.6,0.0,348184576.0,27.0,51.58,125886464.0,32.18,14.12,57.0,508.6,117.48,364.0,0,0
1666.0,0.0,0.1799999999999997,0.0300000000000002,0.0099999999999997,0.0,0.0,0.0,5.05,5.08,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",69.82,171.82,0.0,348183429.12,27.0,56.32,125887610.88,48.44,36.4,57.0,542.82,126.14,371.0,0,0
1676.0,0.0,-0.1600000000000001,-0.04,-0.0099999999999997,0.0,0.0,0.0,4.89,5.04,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",60.78,155.5,0.0,348180480.0,27.0,53.74,125890560.0,22.2,20.84,57.0,513.02,114.52,357.52,0,0
1687.0,0.0,-0.0699999999999994,-0.0200000000000004,0.0,0.0,0.0,0.0,4.82,5.02,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",64.32,152.76,0.0,348180480.0,27.0,52.34,125890560.0,19.96,18.44,57.0,497.68,116.66,344.92,0,0
1697.0,0.0,-0.0500000000000007,-0.0099999999999997,0.0,0.0,0.0,0.0,4.77,5.01,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.8,145.36,0.0,348180480.0,27.0,52.94,125890560.0,18.0,16.28,57.0,491.5,110.74,346.14,0,0
1708.0,0.0,0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,0.0,4.8,5.0,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.02,131.1,0.0,348110848.0,27.0,50.04,125960192.0,18.0,15.74,57.0,467.06,102.06,335.96,0,0
1718.0,0.0,-0.0499999999999998,-0.0099999999999997,-0.0100000000000006,0.0,0.0,0.0,4.75,4.99,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",52.6,136.4,0.0,348110848.0,27.0,57.4,125960192.0,29.72,5.02,57.0,489.74,110.0,353.34,0,0
1729.0,0.0,0.1200000000000001,0.0099999999999997,0.0100000000000006,0.0,0.0,0.0,4.87,5.0,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",64.7,142.98,0.0,348037120.0,27.0,54.28,126033920.0,36.54,29.46,57.0,534.98,118.98,392.0,0,0
1739.0,0.0,0.1100000000000003,0.0199999999999995,0.0099999999999997,0.0,0.0,0.0,4.98,5.02,4.91,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.82,127.82,0.0,348033024.0,27.0,48.3,126038016.0,24.36,9.36,57.0,488.96,105.12,361.14,0,0
1750.0,0.0,-0.0700000000000002,-0.0199999999999995,-0.0099999999999997,0.0,0.0,0.0,4.91,5.0,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",65.7,153.9,0.0,348031303.68,27.0,53.98,126039736.32,34.36,11.82,57.0,505.92,119.68,352.02,0,0
1760.0,0.0,-0.1400000000000005,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.77,4.97,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.22,146.42,0.0,348028928.0,27.0,54.12,126042112.0,33.96,12.0,57.0,499.38,115.34,352.96,0,0
1771.0,0.0,0.1100000000000003,0.0200000000000004,0.0100000000000006,0.0,0.0,0.0,4.88,4.99,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",61.44,151.24,0.0,348028928.0,27.0,54.5,126042112.0,33.14,11.62,57.0,504.3,115.94,353.06,0,0
1781.0,4.0,-0.0599999999999996,-0.0200000000000004,0.0,0.0,0.0,0.0,4.82,4.97,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",81.46,191.26,0.0,348028928.0,27.0,60.58,126042112.0,38.8,18.36,57.0,574.82,142.04,383.56,0,0
1793.0,-4.0,0.0199999999999995,0.0,0.0,0.0,0.0,0.0,4.84,4.97,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.42,134.2,0.0,348024832.0,27.0,59.54,126046208.0,29.62,4.96,57.0,497.44,112.96,363.24,0,0
1803.0,0.0,0.0200000000000004,0.0,0.0,0.0,0.0,0.0,4.86,4.97,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.98,135.9,0.0,347984199.68,27.0,59.38,126086840.32,29.94,6.8,57.0,496.84,113.36,360.94,0,0
1814.0,0.0,-0.0500000000000007,-0.0099999999999997,0.0,0.0,0.0,0.0,4.81,4.96,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",53.74,138.34,0.0,347959296.0,27.0,57.5,126111744.0,28.04,4.78,57.0,494.8,111.24,356.46,0,0
1824.0,0.0,-0.0499999999999998,-0.0199999999999995,-0.0100000000000006,0.0,0.0,0.0,4.76,4.94,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",72.7,163.4,0.0,347885895.68,27.0,52.36,126185144.32,29.38,5.64,57.0,559.18,125.06,395.78,0,0
1835.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.8,4.94,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",69.36,145.12,0.0,347881472.0,27.0,50.78,126189568.0,33.84,10.54,57.0,522.76,120.14,377.64,0,0
1845.0,1.0,-0.0499999999999998,-0.0100000000000006,0.0,0.0,0.0,0.0,4.75,4.93,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",69.58,150.24,0.0,347879997.44,27.0,52.96,126191042.56,40.12,37.98,57.0,528.58,122.54,378.34,0,0
1856.0,-1.0,0.04,0.0,0.0,0.0,0.0,0.0,4.79,4.93,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",56.82,141.54,0.0,347877376.0,27.0,55.42,126193664.0,23.9,20.0,57.0,515.96,112.24,374.42,0,0
1866.0,0.0,0.0999999999999996,0.0200000000000004,0.0100000000000006,0.0,0.0,0.0,4.89,4.95,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.04,144.96,0.0,347876720.64,27.0,53.24,126194319.36,31.36,10.42,57.0,498.14,112.28,353.18,0,0
1877.0,0.0,0.0100000000000006,0.0,0.0,0.0,0.0,0.0,4.9,4.95,4.9,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.8,149.24,0.0,347873280.0,27.0,53.1,126197760.0,31.56,8.7,57.0,496.36,112.9,347.12,0,0
1887.0,0.0,-0.1400000000000005,-0.0300000000000002,-0.0100000000000006,0.0,0.0,0.0,4.76,4.92,4.89,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",57.8,143.54,0.0,347873280.0,27.0,52.84,126197760.0,29.06,5.72,57.0,475.26,110.64,331.72,0,0
1898.0,0.0,-0.1200000000000001,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.64,4.89,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",51.04,129.54,0.0,347873280.0,27.0,51.44,126197760.0,29.0,5.18,57.0,468.52,102.48,338.98,0,0
1908.0,1.0,0.0100000000000006,-0.0099999999999997,0.0,0.0,0.0,0.0,4.65,4.88,4.88,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",47.8,132.72,0.0,347803648.0,27.0,51.74,126267392.0,35.76,22.6,57.0,480.76,99.54,348.04,0,0
1919.0,-1.0,-0.1000000000000005,-0.0300000000000002,-0.0099999999999997,0.0,0.0,0.0,4.55,4.85,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",46.32,130.64,0.0,347803648.0,27.0,50.88,126267392.0,26.72,8.12,57.0,459.92,97.2,329.28,0,0
1929.0,1.0,-0.0099999999999997,-0.0099999999999997,0.0,0.0,0.0,0.0,4.54,4.84,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.48,139.44,0.0,347725824.0,27.0,51.0,126345216.0,28.54,5.18,57.0,484.66,110.48,345.22,0,0
1940.0,-1.0,0.1399999999999996,0.0200000000000004,0.0,0.0,0.0,0.0,4.68,4.86,4.87,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",59.42,145.5,0.0,347721728.0,27.0,63.04,126349312.0,32.8,11.0,57.0,512.68,122.46,367.18,0,0
