Timestamp,Used Memory (MB) Diff,CPU Load 1 min Diff,CPU Load 5 min Diff,CPU Load 15 min Diff,Disk Usage (%) Diff,TX (MB) Diff,RX (MB) Diff,CPU Load 1 min Actual,CPU Load 5 min Actual,CPU Load 15 min Actual,Open Ports,Label,Attack Technique
2024-08-29 17:05:05,0.0,-0.08999999999999986,0.0,0.009999999999999787,0.0,0.0,0.0,4.96,4.71,4.04,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:05:16,0.0,0.08999999999999986,0.020000000000000462,0.009999999999999787,0.0,0.0,0.0,5.05,4.73,4.05,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:05:27,2.0,-0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,5.04,4.74,4.06,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:05:37,0.0,0.0,0.009999999999999787,0.010000000000000675,0.0,0.0,0.0,5.04,4.75,4.07,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:05:48,1.0,0.0,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,5.04,4.76,4.08,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:05:58,-3.0,-0.16000000000000014,-0.02999999999999936,0.0,0.0,0.0,0.0,4.88,4.73,4.08,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:06:08,1.0,-0.13999999999999968,-0.020000000000000462,0.0,0.0,0.0,0.0,4.74,4.71,4.08,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:06:19,0.0,-0.040000000000000036,-0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,4.7,4.7,4.09,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:06:29,0.0,-0.11000000000000032,-0.020000000000000462,0.0,0.0,0.0,0.0,4.59,4.68,4.09,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:06:40,0.0,0.08999999999999986,0.020000000000000462,0.009999999999999787,0.0,0.0,0.0,4.68,4.7,4.1,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:06:50,0.0,-0.09999999999999964,-0.03000000000000025,0.0,0.0,0.0,0.0,4.58,4.67,4.1,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:07:01,-2.0,0.3600000000000003,0.08000000000000007,0.03000000000000025,0.0,0.0,1.0,4.94,4.75,4.13,"22,443 41120,41121 5345,41123 41124,9001 41100,80 44818,30003 22,4840 30003",0,0
2024-08-29 17:07:12,1.0,0.3199999999999994,0.07000000000000028,0.03000000000000025,0.0,0.0,0.0,5.26,4.82,4.16,"22,443 41120,41121 5345,41123 41124,9001 41100,80 44818,30003 22,4840 30003",0,0
2024-08-29 17:07:22,0.0,0.27000000000000046,0.08000000000000007,0.03000000000000025,0.0,1.0,0.0,5.53,4.9,4.19,"22,443 41120,41121 5345,41123 41124,9001 41100,80 44818,30003 22,4840 30003",0,0
2024-08-29 17:07:33,0.0,0.14999999999999947,0.04999999999999982,0.02999999999999936,0.0,0.0,0.0,5.68,4.95,4.22,"22,443 41120,41121 5345,41123 41124,9001 41100,80 44818,30003 22,4840 30003",0,0
2024-08-29 17:07:44,0.0,0.20999999999999996,0.0699999999999994,0.03000000000000025,0.0,0.0,0.0,5.89,5.02,4.25,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:07:55,1.0,0.040000000000000036,0.05000000000000071,0.03000000000000025,0.0,0.0,0.0,5.93,5.07,4.28,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:05,1.0,0.010000000000000675,0.02999999999999936,0.019999999999999574,0.0,0.0,0.0,5.94,5.1,4.3,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:16,0.0,0.009999999999999787,0.03000000000000025,0.009999999999999787,0.0,0.0,0.0,5.95,5.13,4.31,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:27,0.0,0.16000000000000014,0.0600000000000005,0.03000000000000025,0.0,0.0,0.0,6.11,5.19,4.34,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:37,0.0,0.05999999999999961,0.040000000000000036,0.03000000000000025,0.0,0.0,0.0,6.17,5.23,4.37,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:48,1.0,-0.17999999999999972,0.0,0.0,0.0,0.0,0.0,5.99,5.23,4.37,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:08:58,0.0,-0.3100000000000005,-0.05000000000000071,0.0,0.0,0.0,0.0,5.68,5.18,4.37,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:09:09,0.0,-0.17999999999999972,-0.019999999999999574,0.0,0.0,0.0,0.0,5.5,5.16,4.37,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:09:19,0.0,-0.23000000000000043,-0.040000000000000036,0.0,0.0,0.0,0.0,5.27,5.12,4.37,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:09:30,0.0,0.07000000000000028,0.03000000000000025,0.019999999999999574,0.0,0.0,0.0,5.34,5.15,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:09:40,0.0,-0.1299999999999999,-0.020000000000000462,0.0,0.0,0.0,0.0,5.21,5.13,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:09:51,0.0,-0.11000000000000032,-0.03000000000000025,0.0,0.0,0.0,0.0,5.1,5.1,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:01,4.0,-0.08999999999999986,-0.019999999999999574,0.0,0.0,0.0,0.0,5.01,5.08,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:13,-4.0,-0.009999999999999787,0.0,0.0,0.0,0.0,0.0,5.0,5.08,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:24,1.0,-0.15000000000000036,-0.03000000000000025,0.0,0.0,0.0,0.0,4.85,5.05,4.39,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:34,-1.0,0.16999999999999993,0.03000000000000025,0.020000000000000462,0.0,0.0,0.0,5.02,5.08,4.41,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:45,1.0,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,0.0,5.01,5.07,4.41,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:10:55,0.0,0.14000000000000057,0.02999999999999936,0.019999999999999574,0.0,0.0,0.0,5.15,5.1,4.43,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:06,0.0,-0.03000000000000025,0.0,0.010000000000000675,0.0,0.0,0.0,5.12,5.1,4.44,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:16,0.0,-0.020000000000000462,0.0,0.009999999999999787,0.0,0.0,0.0,5.1,5.1,4.45,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:27,0.0,-0.08999999999999986,-0.019999999999999574,0.0,0.0,0.0,0.0,5.01,5.08,4.45,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:37,0.0,0.07000000000000028,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,5.08,5.09,4.46,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:48,0.0,-0.08999999999999986,-0.019999999999999574,0.0,0.0,0.0,0.0,4.99,5.07,4.46,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:11:58,0.0,0.009999999999999787,0.0,0.009999999999999787,0.0,0.0,0.0,5.0,5.07,4.47,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:12:09,0.0,0.0,-0.010000000000000675,0.0,0.0,0.0,0.0,5.0,5.06,4.47,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:12:19,0.0,-0.08000000000000007,-0.019999999999999574,0.0,0.0,0.0,0.0,4.92,5.04,4.47,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:12:30,0.0,0.009999999999999787,0.0,0.010000000000000675,0.0,0.0,0.0,4.93,5.04,4.48,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:12:40,0.0,0.1800000000000006,0.03000000000000025,0.019999999999999574,0.0,0.0,0.0,5.11,5.07,4.5,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:12:51,0.0,-0.10000000000000053,-0.020000000000000462,0.0,0.0,0.0,0.0,5.01,5.05,4.5,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:13:01,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,5.05,4.5,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:13:12,-4.0,-0.16000000000000014,-0.03000000000000025,0.0,0.0,0.0,0.0,4.85,5.02,4.5,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
2024-08-29 17:13:23,0.0,-0.1299999999999999,-0.03999999999999915,-0.009999999999999787,0.0,0.0,0.0,4.72,4.98,4.49,"22,443 41120,41121 5345,41123 41124,1000 9001,41100 80,44818 30003,22 4840,30003",0,0
