Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_EXEC_DURATION,Arp.Plc.Eclr/code.IP_ACTIVE_DT,Arp.Plc.Eclr/code.USER_PART_DT.MEM_FREE,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USAGE,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USED,Arp.Plc.Eclr/code.cpu_1,Arp.Plc.Eclr/code.cpu_2,Arp.Plc.Eclr/code.temp,Total_Exec_Duration,Total_Activation_delay,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_EXEC_DURATION,Label,Attack Technique,Timestamp
46.22,132.06,0.0,329351168.0,31.0,50.48,144719872.0,17.42,4.78,56.0,435.16,96.7,303.1,2,2,2024-08-24 22:09:52
38.78,122.08,0.0,329351168.0,31.0,49.38,144719872.0,22.58,10.08,56.0,421.02,88.16,298.94,2,2,2024-08-24 22:09:57
65.78,161.6,0.0,329351168.0,31.0,58.62,144719872.0,27.58,14.3,56.0,500.82,124.4,339.22,2,2,2024-08-24 22:10:02
47.68,142.6,0.0,329347891.2,31.0,52.26,144723148.8,60.1,29.36,56.0,469.3,99.94,326.7,2,2,2024-08-24 22:10:07
39.04,123.98,0.0,329347072.0,31.0,48.56,144723968.0,26.4,8.56,56.0,425.8,87.6,301.82,2,2,2024-08-24 22:10:12
47.98,136.34,0.0,329347072.0,31.0,52.26,144723968.0,21.8,12.0,56.0,463.54,100.24,327.2,2,2,2024-08-24 22:10:17
38.58,119.66,0.0,329347072.0,31.0,49.02,144723968.0,17.4,5.7,56.0,419.7,87.6,300.04,2,2,2024-08-24 22:10:22
50.02,143.3,0.0,329347072.0,31.0,53.48,144723968.0,22.88,14.88,56.0,469.06,103.5,325.76,2,2,2024-08-24 22:10:27
43.38,129.06,0.0,328793948.16,31.0,48.98,145277091.84,19.8,34.1,56.0,446.56,92.36,317.5,2,2,2024-08-24 22:10:32
48.58,136.06,0.0,328480686.08,31.0,51.28,145590353.92,23.8,13.2,56.0,444.56,99.86,308.5,2,2,2024-08-24 22:10:37
39.84,122.32,0.0,328478720.0,31.0,49.02,145592320.0,18.1,4.8,56.0,428.64,88.86,306.32,2,2,2024-08-24 22:10:42
46.04,132.98,0.0,328478720.0,31.0,50.44,145592320.0,23.1,11.02,56.0,439.38,96.48,306.4,2,2,2024-08-24 22:10:47
39.04,124.6,0.0,328478720.0,31.0,47.16,145592320.0,17.6,4.0,56.0,417.18,86.2,292.58,2,2,2024-08-24 22:10:52
46.38,132.46,0.0,328477491.2,31.0,50.18,145593548.8,23.86,10.4,56.0,441.56,96.56,309.1,2,2,2024-08-24 22:10:57
58.9,153.34,0.0,328474624.0,31.0,57.04,145596416.0,22.8,9.5,56.0,490.24,115.94,336.9,2,2,2024-08-24 22:11:02
70.2,165.1,0.0,328418590.72,31.0,53.9,145652449.28,47.8,38.84,56.0,499.84,124.1,334.74,2,2,2024-08-24 22:11:07
61.02,138.54,0.0,328366817.28,31.0,46.34,145704222.72,21.06,6.84,56.0,440.34,107.36,301.8,2,2,2024-08-24 22:11:12
65.08,142.6,0.0,328335360.0,31.0,46.96,145735680.0,23.32,9.86,56.0,446.3,112.04,303.7,2,2,2024-08-24 22:11:17
44.32,116.66,0.0,328335360.0,31.0,48.2,145735680.0,18.18,5.34,56.0,410.52,92.52,293.86,2,2,2024-08-24 22:11:22
72.0,170.94,0.0,328330199.04,31.0,55.18,145740840.96,26.86,12.42,56.0,480.94,127.18,310.0,2,2,2024-08-24 22:11:27
94.58,227.76,0.0,328294727.68,31.0,75.98,145776312.32,60.66,64.38,56.0,686.46,170.56,458.7,2,2,2024-08-24 22:11:32
111.6,237.96,0.0,328294400.0,31.0,80.94,145776640.0,62.74,53.82,56.0,696.52,192.54,458.56,2,2,2024-08-24 22:11:37
98.24,222.62,0.0,328294400.0,31.0,75.02,145776640.0,70.88,73.74,56.0,668.82,173.26,446.2,2,2,2024-08-24 22:11:42
82.48,181.02,0.0,328294400.0,31.0,64.66,145776640.0,75.6,46.44,56.0,600.18,147.14,419.16,2,2,2024-08-24 22:11:47
87.9,203.34,0.0,328291860.48,31.0,73.8,145779179.52,70.0,59.04,56.0,646.74,161.7,443.4,2,2,2024-08-24 22:11:52
97.32,229.14,0.0,328290304.0,31.0,73.54,145780736.0,58.48,77.74,56.0,673.0,170.86,443.86,2,2,2024-08-24 22:11:57
132.5,285.96,0.0,328290304.0,31.0,73.7,145780736.0,88.02,81.28,56.0,738.32,206.2,452.36,2,2,2024-08-24 22:12:02
131.6,288.34,0.0,328290304.0,31.0,78.6,145780736.0,90.7,89.84,56.0,715.84,210.2,427.5,2,2,2024-08-24 22:12:07
113.82,254.88,0.0,328288829.44,31.0,83.78,145782210.56,84.5,77.92,56.0,653.7,197.6,398.82,2,2,2024-08-24 22:12:12
120.44,262.96,0.0,328286208.0,31.0,86.14,145784832.0,65.62,68.64,56.0,707.92,206.58,444.96,2,2,2024-08-24 22:12:17
114.8,246.94,0.0,328270970.88,31.0,71.3,145800069.12,66.78,48.06,56.0,696.6,186.1,449.66,2,2,2024-08-24 22:12:22
102.42,222.12,0.0,328187904.0,31.0,67.54,145883136.0,56.76,44.54,56.0,600.38,169.96,378.26,2,2,2024-08-24 22:12:27
139.9,296.62,0.0,328185200.64,31.0,91.24,145885839.36,91.2,81.62,56.0,776.14,231.14,479.52,2,2,2024-08-24 22:12:32
145.84,302.38,0.0,328183808.0,31.0,90.28,145887232.0,88.16,86.5,56.0,787.76,236.12,485.38,2,2,2024-08-24 22:12:37
138.9,290.94,0.0,328179712.0,31.0,73.46,145891328.0,81.4,77.24,56.0,744.16,212.36,453.22,2,2,2024-08-24 22:12:42
122.34,259.52,0.0,328121384.96,31.0,77.68,145949655.04,75.64,72.32,56.0,681.08,200.02,421.56,2,2,2024-08-24 22:12:47
112.64,259.0,0.0,328071659.52,31.0,81.12,145999380.48,73.54,68.52,56.0,717.62,193.76,458.62,2,2,2024-08-24 22:12:52
119.02,254.12,0.0,328027340.8,31.0,80.2,146043699.2,80.0,68.4,56.0,712.84,199.22,458.72,2,2,2024-08-24 22:12:57
105.82,235.12,0.0,328024064.0,31.0,73.06,146046976.0,71.32,55.12,56.0,680.18,178.88,445.06,2,2,2024-08-24 22:13:02
100.88,247.42,0.0,328023408.64,31.0,76.34,146047631.36,74.82,82.28,56.0,702.48,177.22,455.06,2,2,2024-08-24 22:13:07
134.64,288.58,0.0,327982530.56,31.0,86.78,146088509.44,78.86,75.5,56.0,763.56,221.42,474.98,2,2,2024-08-24 22:13:12
100.32,212.0,0.0,327810744.32,31.0,69.7,146260295.68,54.84,73.08,56.0,647.34,170.02,435.34,2,2,2024-08-24 22:13:17
71.58,175.28,0.0,327806976.0,31.0,54.9,146264064.0,50.2,72.4,56.0,605.06,126.48,429.78,2,2,2024-08-24 22:13:22
82.54,190.9,0.0,327806976.0,31.0,57.2,146264064.0,51.48,68.62,56.0,633.7,139.74,442.8,2,2,2024-08-24 22:13:27
73.44,177.02,0.0,327806976.0,31.0,54.1,146264064.0,78.2,42.2,56.0,608.78,127.54,431.76,2,2,2024-08-24 22:13:32
69.54,168.48,0.0,327806976.0,31.0,53.96,146264064.0,67.34,44.38,56.0,603.86,123.5,435.38,2,2,2024-08-24 22:13:37
79.98,199.7,0.0,327803535.36,31.0,60.0,146267504.64,77.8,42.48,56.0,633.14,139.98,433.44,2,2,2024-08-24 22:13:42
50.58,131.96,0.0,327802880.0,31.0,47.84,146268160.0,31.9,19.22,56.0,429.12,98.42,297.16,2,2,2024-08-24 22:13:47
47.78,132.0,0.0,327802880.0,31.0,48.64,146268160.0,21.5,11.8,56.0,436.4,96.42,304.4,2,2,2024-08-24 22:13:52
84.04,204.64,0.0,327801323.52,31.0,65.0,146269716.48,35.38,27.54,56.0,550.8,149.04,346.16,2,2,2024-08-24 22:13:57
108.8,233.72,0.0,327794688.0,31.0,77.28,146276352.0,73.02,62.88,56.0,690.64,186.08,456.92,2,2,2024-08-24 22:14:02
109.2,246.2,0.0,327794688.0,31.0,78.36,146276352.0,71.3,88.46,56.0,705.66,187.56,459.46,2,2,2024-08-24 22:14:07
138.46,294.56,0.0,327792803.84,31.0,85.02,146278236.16,78.48,75.04,56.0,772.9,223.48,478.34,2,2,2024-08-24 22:14:12
155.12,333.02,0.0,327790592.0,31.0,81.06,146280448.0,76.16,76.4,56.0,805.62,236.18,472.6,2,2,2024-08-24 22:14:17
155.52,300.62,0.0,327790592.0,31.0,79.58,146280448.0,80.04,78.3,56.0,768.44,235.1,467.82,2,2,2024-08-24 22:14:22
119.74,288.72,0.0,327733084.16,31.0,81.14,146337955.84,77.78,77.02,56.0,733.46,200.88,444.74,2,2,2024-08-24 22:14:27
142.68,325.7,0.0,327686144.0,31.0,82.42,146384896.0,77.92,75.44,56.0,798.64,225.1,472.94,2,2,2024-08-24 22:14:32
132.02,296.88,0.0,327643136.0,31.0,90.02,146427904.0,78.02,78.14,56.0,722.16,222.04,425.28,2,2,2024-08-24 22:14:37
126.6,285.42,0.0,327643136.0,31.0,88.48,146427904.0,88.54,82.86,56.0,732.68,215.08,447.26,2,2,2024-08-24 22:14:42
138.54,298.22,0.0,327643136.0,31.0,78.6,146427904.0,79.46,83.16,56.0,751.24,217.14,453.02,2,2,2024-08-24 22:14:47
142.26,326.38,0.0,327643136.0,31.0,87.44,146427904.0,72.3,84.42,56.0,800.44,229.7,474.06,2,2,2024-08-24 22:14:52
134.1,287.98,0.0,327643136.0,31.0,85.68,146427904.0,77.38,85.86,56.0,748.14,219.78,460.16,2,2,2024-08-24 22:14:57
135.22,301.96,0.0,327643136.0,31.0,84.22,146427904.0,78.28,80.82,56.0,757.46,219.44,455.5,2,2,2024-08-24 22:15:02
137.22,302.54,0.0,327641006.08,31.0,86.9,146430033.92,89.28,89.76,56.0,780.86,224.12,478.32,2,2,2024-08-24 22:15:07
141.54,304.5,0.0,327639040.0,31.0,86.5,146432000.0,75.88,75.68,56.0,784.82,228.04,480.32,2,2,2024-08-24 22:15:12
136.1,294.36,0.0,327639040.0,31.0,78.42,146432000.0,79.06,79.02,56.0,773.56,214.52,479.2,2,2,2024-08-24 22:15:17
137.46,302.6,0.0,327639040.0,31.0,74.12,146432000.0,75.2,79.86,56.0,758.86,211.58,456.26,2,2,2024-08-24 22:15:22
142.32,298.28,0.0,327635025.92,31.0,87.22,146436014.08,78.78,78.84,56.0,763.08,229.54,464.8,2,2,2024-08-24 22:15:27
129.26,280.8,0.0,327630848.0,31.0,88.9,146440192.0,76.56,78.34,56.0,757.44,218.16,476.64,2,2,2024-08-24 22:15:32
142.38,302.62,0.0,327630848.0,31.0,83.08,146440192.0,74.72,75.92,56.0,757.92,225.46,455.3,2,2,2024-08-24 22:15:37
136.92,301.18,0.0,327630848.0,31.0,88.16,146440192.0,79.0,79.8,56.0,757.78,225.08,456.6,2,2,2024-08-24 22:15:42
135.48,297.28,0.0,327630848.0,31.0,85.06,146440192.0,78.76,76.54,56.0,755.76,220.54,458.48,2,2,2024-08-24 22:15:47
108.42,217.94,0.0,327630848.0,31.0,73.9,146440192.0,78.1,53.32,56.0,670.0,182.32,452.06,2,2,2024-08-24 22:15:52
119.1,256.6,0.0,327630848.0,31.0,78.84,146440192.0,69.74,60.2,56.0,699.72,197.94,443.12,2,2,2024-08-24 22:15:57
145.54,311.02,0.0,327628472.32,31.0,124.72,146442567.68,82.46,83.52,56.0,773.16,270.26,462.14,2,2,2024-08-24 22:16:02
83.46,226.06,0.0,327569162.24,31.0,79.8,146501877.76,75.48,84.48,56.02,680.34,163.26,454.28,2,2,2024-08-24 22:16:07
109.7,258.36,0.0,327514849.28,31.0,90.22,146556190.72,75.66,63.22,57.0,720.44,199.92,462.08,2,2,2024-08-24 22:16:12
111.24,232.84,0.0,327481425.92,31.0,66.46,146589614.08,68.8,64.12,57.0,668.16,177.7,435.32,2,2,2024-08-24 22:16:17
112.66,248.12,0.0,327478722.56,31.0,84.52,146592317.44,73.34,85.34,57.0,652.16,197.18,404.04,2,2,2024-08-24 22:16:22
115.0,243.52,0.0,327472578.56,31.0,82.7,146598461.44,65.12,74.36,57.0,689.26,197.7,445.74,2,2,2024-08-24 22:16:27
150.32,305.04,0.0,327458406.4,31.0,87.14,146612633.6,93.78,91.36,57.0,779.16,237.46,474.12,2,2,2024-08-24 22:16:32
143.4,288.76,0.0,327442432.0,31.0,89.84,146628608.0,93.4,93.02,57.0,751.36,233.24,462.6,2,2,2024-08-24 22:16:37
144.34,292.92,0.0,327429160.96,31.0,93.36,146641879.04,95.5,94.84,57.0,776.36,237.7,483.44,2,2,2024-08-24 22:16:42
102.14,225.12,0.0,327416217.6,31.0,74.82,146654822.4,70.66,79.84,57.0,676.44,176.96,451.32,2,2,2024-08-24 22:16:47
98.36,218.02,0.0,327413760.0,31.0,72.5,146657280.0,77.16,36.92,57.0,672.1,170.86,454.08,2,2,2024-08-24 22:16:52
129.98,282.68,0.0,327412776.96,31.0,80.12,146658263.04,76.14,76.94,57.0,754.9,210.1,472.22,2,2,2024-08-24 22:16:57
130.7,291.14,0.0,327403847.68,31.0,76.46,146667192.32,75.76,71.7,57.0,734.98,207.16,443.84,2,2,2024-08-24 22:17:02
138.34,289.26,0.0,327400816.64,31.0,92.68,146670223.36,87.34,87.62,57.0,725.48,231.02,436.22,2,2,2024-08-24 22:17:07
125.34,273.38,0.0,327395983.36,31.0,87.32,146675056.64,73.54,69.18,57.0,760.96,212.66,487.58,2,2,2024-08-24 22:17:12
131.1,288.62,0.0,327390412.8,31.0,85.12,146680627.2,77.3,73.52,57.0,769.68,216.22,481.06,2,2,2024-08-24 22:17:17
125.56,276.6,0.0,327383531.52,31.0,84.08,146687508.48,71.94,69.02,57.0,758.82,209.64,482.22,2,2,2024-08-24 22:17:22
117.5,253.38,0.0,327380992.0,31.0,81.06,146690048.0,67.56,74.32,57.0,723.7,198.56,470.32,2,2,2024-08-24 22:17:27
100.56,230.02,0.0,327380992.0,31.0,341.1,146690048.0,55.98,72.24,57.0,687.34,441.66,457.32,2,2,2024-08-24 22:17:32
98.3,217.48,0.0,327380992.0,31.0,70.0,146690048.0,52.12,77.12,57.0,662.92,168.3,445.44,2,2,2024-08-24 22:17:37
120.78,245.76,0.0,327376322.56,31.0,70.2,146694717.44,66.92,64.7,57.0,703.82,190.98,458.06,2,2,2024-08-24 22:17:42
163.08,316.34,0.0,327317749.76,31.0,77.22,146753290.24,70.28,81.22,57.0,794.14,240.3,477.8,2,2,2024-08-24 22:17:47
141.38,334.52,0.0,327259832.32,31.0,81.08,146811207.68,70.78,94.62,57.0,784.68,222.46,450.16,2,2,2024-08-24 22:17:52
129.54,314.36,0.0,327219691.52,31.0,86.44,146851348.48,67.22,95.32,57.0,782.94,215.98,468.58,2,2,2024-08-24 22:17:57
133.54,286.96,0.0,327215349.76,31.0,89.62,146855690.24,75.88,79.14,57.0,775.08,223.16,488.12,2,2,2024-08-24 22:18:02
150.4,313.82,0.0,327211335.68,31.0,82.46,146859704.32,87.32,86.46,57.0,790.44,232.86,476.62,2,2,2024-08-24 22:18:07
157.36,301.54,0.0,327204618.24,31.0,75.36,146866421.76,76.52,73.68,57.0,779.84,232.72,478.3,2,2,2024-08-24 22:18:12
110.16,223.14,0.0,327197245.44,31.0,66.46,146873794.56,53.68,76.7,57.0,668.46,176.62,445.32,2,2,2024-08-24 22:18:17
121.74,235.06,0.0,327196672.0,31.0,69.94,146874368.0,78.22,47.0,57.0,689.9,191.68,454.84,2,2,2024-08-24 22:18:22
96.76,210.64,0.0,327196672.0,31.0,66.64,146874368.0,58.2,73.6,57.0,644.0,163.4,433.36,2,2,2024-08-24 22:18:27
100.64,211.94,0.0,327195443.2,31.0,67.64,146875596.8,87.98,28.76,57.0,638.84,168.28,426.9,2,2,2024-08-24 22:18:32
86.0,188.48,0.0,327188480.0,31.0,64.7,146882560.0,80.4,39.36,57.0,605.68,150.7,417.2,2,2,2024-08-24 22:18:37
120.38,270.32,0.0,327183073.28,31.0,81.16,146887966.72,68.32,69.22,57.0,705.18,201.54,434.86,2,2,2024-08-24 22:18:42
116.12,263.18,0.0,327175864.32,31.0,80.98,146895175.68,80.48,72.8,57.0,705.54,197.1,442.36,2,2,2024-08-24 22:18:47
84.82,199.56,0.0,327172096.0,31.0,65.26,146898944.0,59.46,66.34,57.0,643.4,150.08,443.84,2,2,2024-08-24 22:18:52
91.2,218.8,0.0,327171194.88,31.0,66.46,146899845.12,59.86,73.38,57.0,655.74,157.66,436.94,2,2,2024-08-24 22:18:57
72.14,171.76,0.0,327168000.0,31.0,50.8,146903040.0,32.8,24.8,57.0,511.92,122.94,340.16,2,2,2024-08-24 22:19:02
56.32,166.74,0.0,327165706.24,31.0,60.6,146905333.76,47.28,42.08,57.0,530.58,116.92,363.84,2,2,2024-08-24 22:19:07
38.72,122.18,0.0,327163904.0,31.0,50.4,146907136.0,18.7,4.68,57.0,429.82,89.12,307.64,2,2,2024-08-24 22:19:12
45.04,138.2,0.0,327163904.0,31.0,53.26,146907136.0,22.6,11.82,57.0,469.32,98.3,331.12,2,2,2024-08-24 22:19:17
42.64,127.12,0.0,327163904.0,31.0,49.04,146907136.0,17.6,4.62,57.0,423.98,91.68,296.86,2,2,2024-08-24 22:19:22
56.3,150.02,0.0,327107952.64,31.0,55.34,146963087.36,26.48,15.06,57.0,472.7,111.64,322.68,2,2,2024-08-24 22:19:27
40.44,125.56,0.0,327052001.28,31.0,51.3,147019038.72,19.7,6.38,57.0,439.7,91.74,314.14,2,2,2024-08-24 22:19:32
46.02,137.72,0.0,327020544.0,31.0,50.96,147050496.0,23.14,10.18,57.0,448.98,96.98,311.26,2,2,2024-08-24 22:19:37
37.18,119.14,0.0,327020544.0,31.0,48.08,147050496.0,19.38,4.62,57.0,413.34,85.26,294.2,2,2,2024-08-24 22:19:42
55.26,151.62,0.0,327020544.0,31.0,49.68,147050496.0,21.3,8.74,57.0,456.48,104.94,304.86,2,2,2024-08-24 22:19:47
48.16,124.36,0.0,327020544.0,31.0,43.38,147050496.0,19.42,6.68,57.0,415.56,91.54,291.2,2,2,2024-08-24 22:19:52
56.7,139.56,0.0,327020298.24,31.0,46.22,147050741.76,20.2,6.7,57.0,446.92,102.92,307.36,2,2,2024-08-24 22:19:57
70.66,168.56,0.0,327016448.0,31.0,50.4,147054592.0,24.38,14.08,57.0,494.1,121.06,325.54,2,2,2024-08-24 22:20:02
62.04,157.26,0.0,327016448.0,31.0,51.58,147054592.0,39.26,34.8,57.0,477.02,113.62,319.76,2,2,2024-08-24 22:20:07
48.86,129.1,0.0,327016448.0,31.0,45.84,147054592.0,22.42,12.6,57.0,416.46,94.7,287.36,2,2,2024-08-24 22:20:12
50.14,133.08,0.0,327016448.0,31.0,47.54,147054592.0,17.22,5.2,57.0,420.34,97.68,287.26,2,2,2024-08-24 22:20:17
51.4,133.54,0.0,327012515.84,31.0,47.02,147058524.16,22.2,11.48,57.0,427.86,98.42,294.32,2,2,2024-08-24 22:20:22
50.72,131.3,0.0,327012352.0,31.0,46.44,147058688.0,17.66,7.12,57.0,416.7,97.16,285.4,2,2,2024-08-24 22:20:27
55.86,139.62,0.0,327012352.0,31.0,51.22,147058688.0,22.02,12.2,57.0,406.12,107.08,266.5,2,2,2024-08-24 22:20:32
48.24,126.22,0.0,327012352.0,31.0,49.1,147058688.0,19.22,7.68,57.0,381.1,97.34,254.88,2,2,2024-08-24 22:20:37
53.36,135.28,0.0,327012352.0,31.0,53.38,147058688.0,24.1,10.6,57.0,408.84,106.74,273.56,2,2,2024-08-24 22:20:42
45.44,123.64,0.0,327012352.0,31.0,46.4,147058688.0,18.3,4.22,57.0,368.1,91.84,244.46,2,2,2024-08-24 22:20:47
50.7,134.24,0.0,327009976.32,31.0,51.52,147061063.68,22.68,11.42,57.0,398.8,102.22,264.56,2,2,2024-08-24 22:20:52
45.68,123.54,0.0,327008256.0,31.0,47.0,147062784.0,19.12,4.42,57.0,371.98,92.68,248.44,2,2,2024-08-24 22:20:57
75.26,180.08,0.0,327008256.0,31.0,62.12,147062784.0,30.0,18.9,57.0,489.88,137.38,309.8,2,2,2024-08-24 22:21:02
57.32,145.9,0.0,326953779.2,31.0,52.58,147117260.8,37.72,26.94,57.0,414.64,109.9,268.74,2,2,2024-08-24 22:21:07
51.78,143.24,0.0,326900695.04,31.0,48.7,147170344.96,25.8,13.56,57.0,410.88,100.48,267.64,2,2,2024-08-24 22:21:12
41.78,125.88,0.0,326864896.0,31.0,43.88,147206144.0,20.64,5.3,57.0,378.26,85.66,252.38,2,2,2024-08-24 22:21:17
49.6,134.24,0.0,326864896.0,31.0,48.44,147206144.0,22.2,10.6,57.0,394.44,98.04,260.2,2,2,2024-08-24 22:21:22
46.2,125.4,0.0,326864896.0,31.0,48.8,147206144.0,19.5,7.02,57.0,381.6,95.0,256.2,2,2,2024-08-24 22:21:27
53.72,142.2,0.0,326864896.0,31.0,52.7,147206144.0,22.96,9.18,57.0,409.04,106.42,266.84,2,2,2024-08-24 22:21:32
44.1,119.22,0.0,326864896.0,31.0,47.02,147206144.0,19.0,6.72,57.0,369.26,91.12,250.04,2,2,2024-08-24 22:21:37
53.14,138.46,0.0,326864568.32,31.0,51.36,147206471.68,20.6,6.92,57.0,401.32,104.5,262.86,2,2,2024-08-24 22:21:42
44.24,121.42,0.0,326860800.0,31.0,46.9,147210240.0,22.9,8.76,57.0,368.6,91.14,247.18,2,2,2024-08-24 22:21:47
56.9,141.26,0.0,326860800.0,31.0,52.06,147210240.0,17.66,4.74,57.0,409.5,108.96,268.24,2,2,2024-08-24 22:21:52
46.96,126.16,0.0,326860800.0,31.0,47.5,147210240.0,22.2,12.2,57.0,376.12,94.46,249.96,2,2,2024-08-24 22:21:57
58.02,145.38,0.0,326860800.0,31.0,53.9,147210240.0,17.4,6.2,57.0,425.12,111.92,279.74,2,2,2024-08-24 22:22:02
73.88,172.4,0.0,326857687.04,31.0,61.18,147213352.96,49.0,43.64,57.0,552.8,135.06,380.4,2,2,2024-08-24 22:22:07
49.18,123.36,0.0,326856704.0,31.0,48.9,147214336.0,17.0,5.6,57.0,448.12,98.08,324.76,2,2,2024-08-24 22:22:12
56.78,139.04,0.0,326856704.0,31.0,50.5,147214336.0,22.2,11.8,57.0,481.64,107.28,342.6,2,2,2024-08-24 22:22:17
54.48,133.66,0.0,326856704.0,31.0,49.28,147214336.0,17.8,10.0,57.0,462.08,103.76,328.42,2,2,2024-08-24 22:22:22
60.5,137.5,0.0,326856704.0,31.0,52.72,147214336.0,23.2,11.28,57.0,474.08,113.22,336.58,2,2,2024-08-24 22:22:27
51.02,126.1,0.0,326856704.0,31.0,46.84,147214336.0,18.6,10.8,57.0,432.84,97.86,306.74,2,2,2024-08-24 22:22:32
57.82,140.76,0.0,326854737.92,31.0,49.38,147216302.08,22.2,10.4,57.0,473.7,107.2,332.94,2,2,2024-08-24 22:22:37
54.34,135.2,0.0,326852608.0,31.0,46.86,147218432.0,17.7,7.32,57.0,449.32,101.2,314.12,2,2,2024-08-24 22:22:42
65.74,155.94,0.0,326798049.28,31.0,52.76,147272990.72,25.52,18.4,57.0,486.96,118.5,331.02,2,2,2024-08-24 22:22:47
50.36,130.24,0.0,326746112.0,31.0,47.06,147324928.0,20.6,10.6,57.0,415.42,97.42,285.18,2,2,2024-08-24 22:22:52
56.98,139.34,0.0,326713344.0,31.0,56.0,147357696.0,23.56,11.06,57.0,419.04,112.98,279.7,2,2,2024-08-24 22:22:57
70.0,164.64,0.0,326713344.0,31.0,62.2,147357696.0,28.9,16.1,57.0,482.32,132.2,317.68,2,2,2024-08-24 22:23:02
60.5,145.62,0.0,326712524.8,31.0,51.86,147358515.2,37.2,27.7,57.0,475.5,112.36,329.88,2,2,2024-08-24 22:23:07
49.98,127.46,0.0,326709248.0,31.0,47.0,147361792.0,18.6,4.8,57.0,435.58,96.98,308.12,2,2,2024-08-24 22:23:12
59.18,144.02,0.0,326709248.0,31.0,52.62,147361792.0,20.04,9.84,57.0,493.04,111.8,349.02,2,2,2024-08-24 22:23:17
53.56,137.1,0.0,326709248.0,31.0,51.72,147361792.0,25.94,8.86,57.0,485.74,105.28,348.64,2,2,2024-08-24 22:23:22
63.74,150.8,0.0,326709248.0,31.0,52.58,147361792.0,19.96,5.36,57.0,488.98,116.32,338.18,2,2,2024-08-24 22:23:27
51.48,128.8,0.0,326705233.92,31.0,48.44,147365806.08,22.48,12.52,57.0,448.38,99.92,319.58,2,2,2024-08-24 22:23:32
53.06,131.96,0.0,326705152.0,31.0,48.42,147365888.0,17.0,4.0,57.0,466.5,101.48,334.54,2,2,2024-08-24 22:23:37
54.6,132.64,0.0,326705152.0,31.0,52.42,147365888.0,24.2,10.0,57.0,476.02,107.02,343.38,2,2,2024-08-24 22:23:42
53.58,132.62,0.0,326705152.0,31.0,49.5,147365888.0,18.72,4.0,57.0,468.88,103.08,336.26,2,2,2024-08-24 22:23:47
57.1,139.52,0.0,326705152.0,31.0,51.4,147365888.0,22.14,11.7,57.0,481.76,108.5,342.24,2,2,2024-08-24 22:23:52
51.16,131.34,0.0,326705152.0,31.0,48.04,147365888.0,18.68,4.0,57.0,446.76,99.2,315.42,2,2,2024-08-24 22:23:57
74.7,169.18,0.0,326702202.88,31.0,60.42,147368837.12,26.86,14.46,56.7,547.54,135.12,378.36,0,0,2024-08-24 22:24:02
58.14,142.6,0.0,326701056.0,31.0,54.38,147369984.0,36.76,27.16,56.0,482.24,112.52,339.64,0,0,2024-08-24 22:24:07
63.88,155.56,0.0,326701056.0,31.0,55.26,147369984.0,26.5,11.4,56.0,520.78,119.14,365.22,0,0,2024-08-24 22:24:12
46.9,123.96,0.0,326701056.0,31.0,48.92,147369984.0,19.28,4.0,56.0,449.8,95.82,325.84,0,0,2024-08-24 22:24:17
58.5,138.84,0.0,326699008.0,31.0,52.62,147372032.0,22.2,10.4,56.0,482.42,111.12,343.58,0,0,2024-08-24 22:24:22
60.06,147.58,0.0,326639452.16,31.0,47.34,147431587.84,21.7,8.94,56.0,461.86,107.4,314.28,0,0,2024-08-24 22:24:27
55.94,150.88,0.0,326594396.16,31.0,52.76,147476643.84,26.18,17.8,56.0,483.68,108.7,332.8,0,0,2024-08-24 22:24:32
38.9,122.8,0.0,326557696.0,31.0,48.22,147513344.0,17.0,4.0,56.0,426.56,87.12,303.76,0,0,2024-08-24 22:24:37
46.54,135.7,0.0,326556549.12,31.0,51.98,147514490.88,22.8,11.0,56.0,449.36,98.52,313.66,0,0,2024-08-24 22:24:42
37.54,117.64,0.0,326553600.0,31.0,52.5,147517440.0,17.0,6.52,56.0,465.74,90.04,348.1,0,0,2024-08-24 22:24:47
48.56,150.76,0.0,326553600.0,31.0,50.96,147517440.0,22.4,11.0,56.0,458.64,99.52,307.88,0,0,2024-08-24 22:24:52
43.58,121.8,0.0,326553600.0,31.0,45.34,147517440.0,17.0,5.6,56.0,403.62,88.92,281.82,0,0,2024-08-24 22:24:57
72.22,166.62,0.0,326553600.0,31.0,57.4,147517440.0,24.56,15.32,56.0,485.3,129.62,318.68,3,3,2024-08-24 22:25:02
56.98,140.04,0.0,326553600.0,31.0,53.5,147517440.0,40.06,33.26,56.0,498.96,110.48,358.92,3,3,2024-08-24 22:25:07
51.5,129.82,0.0,326553600.0,31.0,47.96,147517440.0,17.0,5.6,56.0,438.6,99.46,308.78,3,3,2024-08-24 22:25:12
