Timestamp,Used Memory (MB) Diff,CPU Load 1 min Diff,CPU Load 5 min Diff,CPU Load 15 min Diff,Disk Usage (%) Diff,TX (MB) Diff,RX (MB) Diff,CPU Load 1 min Actual,CPU Load 5 min Actual,CPU Load 15 min Actual,Open Ports,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[1].TASK_INFOS[1].LAST_EXEC_DURATION,Arp.Plc.Eclr/code.IP_ACTIVE_DT,Arp.Plc.Eclr/code.USER_PART_DT.MEM_FREE,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USAGE,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_ACTIVATION_DELAY,Arp.Plc.Eclr/code.USER_PART_DT.MEM_USED,Arp.Plc.Eclr/code.cpu_1,Arp.Plc.Eclr/code.cpu_2,Arp.Plc.Eclr/code.temp,Total_Exec_Duration,Total_Activation_delay,Arp.Plc.Eclr/code.ESM_DATA1.ESM_INFOS[2].TASK_INFOS[1].LAST_EXEC_DURATION,Label,Attack Technique
168.0,0.0,-0.04,-0.0099999999999997,0.02,0.0,0.0,0.0,4.7,4.62,3.04,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",48.84,123.1,0.0,331149312.0,30.0,47.5,142921728.0,17.24,6.16,56.0,444.8,96.34,321.7,1,1
178.0,0.0,0.0499999999999998,0.0199999999999995,0.02,0.0,0.0,0.0,4.75,4.64,3.06,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",51.1,128.76,0.0,331145216.0,30.0,46.42,142925824.0,17.0,5.46,56.0,435.3,97.52,306.54,1,1
189.0,2.0,-0.04,-0.0099999999999997,0.02,0.0,0.0,0.0,4.71,4.63,3.08,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",57.9,142.58,0.0,331141120.0,30.0,48.84,142929920.0,23.56,15.7,56.0,467.3,106.74,324.72,1,1
199.0,1.0,0.0499999999999998,0.0099999999999997,0.02,0.0,0.0,0.0,4.76,4.64,3.1,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",57.48,141.4,0.0,331140464.64,30.0,47.52,142930575.36,22.26,12.2,56.0,455.3,105.0,313.9,1,1
210.0,0.0,0.2000000000000001,0.0500000000000007,0.0299999999999998,0.0,0.0,0.0,4.96,4.69,3.13,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",71.06,168.04,0.0,331083939.84,30.0,54.7,142987100.16,38.78,32.66,56.0,511.58,125.76,343.54,1,1
220.0,-1.0,-0.08,-0.0100000000000006,0.0100000000000002,0.0,0.0,0.0,4.88,4.68,3.14,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",50.28,134.22,0.0,330997760.0,30.0,48.02,143073280.0,17.86,5.14,56.0,396.36,98.3,262.14,1,1
231.0,1.0,-0.0499999999999998,0.0,0.02,0.0,0.0,0.0,4.83,4.68,3.16,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",47.82,130.44,0.0,330997760.0,30.0,45.86,143073280.0,19.8,4.6,56.0,381.42,93.68,250.98,1,1
241.0,0.0,-0.0499999999999998,-0.0099999999999997,0.0099999999999997,0.0,0.0,0.0,4.78,4.67,3.17,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",46.1,126.5,0.0,330993664.0,30.0,46.34,143077376.0,19.56,4.8,56.0,379.94,92.44,253.44,1,1
252.0,0.0,0.04,0.0200000000000004,0.0300000000000002,0.0,0.0,0.0,4.82,4.69,3.2,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",44.62,121.0,0.0,330993664.0,30.0,45.5,143077376.0,21.2,4.4,56.0,370.5,90.12,249.5,1,1
262.0,-3.0,0.04,0.0099999999999997,0.02,0.0,0.0,0.0,4.86,4.7,3.22,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",43.8,117.78,0.0,330989568.0,30.0,45.86,143081472.0,22.04,4.0,56.0,368.84,89.66,251.06,1,1
273.0,1.0,-0.1400000000000005,-0.0300000000000002,0.0099999999999997,0.0,0.0,0.0,4.72,4.67,3.23,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",44.26,119.4,0.0,330989568.0,30.0,46.56,143081472.0,31.68,23.28,56.0,374.88,90.82,255.48,0,0
283.0,1.0,-0.0299999999999993,0.0,0.02,0.0,0.0,0.0,4.69,4.67,3.25,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",46.36,130.04,0.0,330989568.0,30.0,47.18,143081472.0,20.08,9.22,56.0,405.34,93.54,275.3,0,0
294.0,1.0,-0.1000000000000005,-0.0199999999999995,0.0,0.0,0.0,0.0,4.59,4.65,3.25,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",53.74,142.2,0.0,330985472.0,30.0,48.5,143085568.0,22.6,13.2,56.0,462.78,102.24,320.58,0,0
304.0,2.0,0.2099999999999999,0.04,0.0299999999999998,0.0,0.0,0.0,4.8,4.69,3.28,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",56.62,147.42,0.0,330984734.72,30.0,51.02,143086305.28,24.92,13.24,56.0,487.42,107.64,340.0,0,0
315.0,0.0,0.0300000000000002,0.0099999999999997,0.02,0.0,0.0,0.0,4.83,4.7,3.3,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",59.68,150.14,0.0,330873569.28,30.0,56.06,143197470.72,24.58,10.96,56.0,518.14,115.74,368.0,0,0
325.0,4.0,-0.0499999999999998,0.0,0.02,0.0,0.0,0.0,4.78,4.7,3.32,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",68.62,171.32,0.0,330842112.0,30.0,54.38,143228928.0,20.36,11.04,56.0,527.9,123.0,356.58,2,2
337.0,-4.0,0.2399999999999993,0.0599999999999996,0.04,0.0,0.0,0.0,5.02,4.76,3.36,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",45.28,123.56,0.0,330842112.0,30.0,42.14,143228928.0,17.0,5.5,56.0,419.06,87.42,295.5,2,2
347.0,0.0,0.0,0.0099999999999997,0.02,0.0,0.0,0.0,5.02,4.77,3.38,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",47.88,132.94,0.0,330838016.0,30.0,43.62,143233024.0,17.2,5.08,56.0,439.16,91.5,306.22,2,2
358.0,0.0,-0.0899999999999998,-0.0099999999999997,0.0100000000000002,0.0,0.0,0.0,4.93,4.76,3.39,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",46.2,129.16,0.0,330838016.0,30.0,42.96,143233024.0,17.2,5.8,56.0,426.0,89.16,296.84,2,2
368.0,0.0,-0.0699999999999994,-0.0099999999999997,0.0099999999999997,0.0,0.0,0.0,4.86,4.75,3.4,"22,443 2812,41120 41121,5345 41123,41124 1000,9001 41100,80 6705,44818 30003,22 4840,30003",48.22,130.56,0.0,330833920.0,30.0,43.46,143237120.0,20.82,5.54,56.0,438.62,91.68,308.06,2,2
